FundKey,ManagerKey,AsOfDate,NAV,NAV_1,NAV_3,NAV_5,NAV_10,NAV_15,NAV_ME,NAV_QE,NAV_YE
E3785C40574C735CC0A86FA6,E3695C40574C722EC0A86FA6,10/31/2015,,,,,,,,,
715B18E0576D0B3FC0A86FA6,713A18E0576D0A3EC0A86FA6,10/31/2015,,,,,,,,,
C95E05F35290EE29C0A80132,43A205ED52815685C0A80135,10/31/2015,11.2473,9.8354,,,,,10.0913,10.0913,8.9138
02B4697954D16CAAC0A86FA6,43A205ED52815685C0A80135,10/31/2015,10.8217,,,,,,10.006,10.006,
9DC712973A19032FC0A80119,C620368B39789299C0A801E1,10/31/2015,13.5014,12.9191,7.878,7.2681,5.4979,,12.1203,12.1203,13.6319
4C5714673A2116C1C0A80119,C620368B39789299C0A801E1,10/31/2015,9.661,10.0329,8.5861,7.7085,5.8007,,9.1407,9.1407,9.7473
4C5A14673A211920C0A80119,C620368B39789299C0A801E1,10/31/2015,5.0695,5.36,3.7801,4.4251,6.2739,,4.8333,4.8333,5.3192
4C5D14673A211A49C0A80119,C620368B39789299C0A801E1,10/31/2015,14.517,15.4446,9.9854,5.5923,5.1063,,13.5914,13.5914,15.7957
93FB30DA3A2EA084C0A801E1,C620368B39789299C0A801E1,10/31/2015,12.0038,11.6495,6.9538,6.0995,11.8217,,11.3272,11.3272,12.1012
0F8B25FE3B740FADC0A80118,C620368B39789299C0A801E1,10/31/2015,24.0563,23.6278,13.8804,11.6141,9.9115,,22.8056,22.8056,23.1801
2E4718A4426309F6C0A80133,F83B18A442630954C0A80133,10/31/2015,11.6618,12.714,10.709,11.1603,9.9953,,11.0922,11.0922,12.5581
F7405996496BB110C0A80134,F83B18A442630954C0A80133,10/31/2015,40.4119,39.0773,24.535,20.8654,,,37.695,37.695,40.6107
672218A442633A99C0A80133,81CC18A442633A05C0A80133,10/31/2015,12.7372,12.3664,12.3989,13.2014,10.7157,,12.1458,12.1458,13.0124
452B08E7434564EAC0A80134,81CC18A442633A05C0A80133,10/31/2015,14.5561,15.2349,12.5086,12.0675,10.0994,,13.8501,13.8501,14.8152
F13F49F144FAAA53C0A80133,81CC18A442633A05C0A80133,10/31/2015,7.9307,10.8771,10.0438,14.1358,,,7.1555,7.1555,9.9149
463001764B49A629C0A80132,81CC18A442633A05C0A80133,10/31/2015,8.6284,8.818,9.0157,9.6839,,,8.6187,8.6187,8.7644
9E6C727F4263FA1EC0A80133,B3CD31424263F376C0A80133,10/31/2015,45.8429,56.8617,28.3161,29.6718,10.0206,,34.6958,34.6958,53.9301
7D2268CA45CCC3E5C0A80132,B3CD31424263F376C0A80133,10/31/2015,17.4359,16.9364,12.5025,9.4149,,,16.3716,16.3716,17.2622
58BC2CEA3D3D9937C0A801E2,DCE94A633B7ACC6DC0A801E0,10/31/2015,-0.7906,0.8352,-1.5004,4.2191,17.6588,,-0.4054,-0.4054,0.34
5D062CEA3D3D9977C0A801E2,DCE94A633B7ACC6DC0A801E0,10/31/2015,-0.8705,0.8536,-1.6175,4.437,19.0307,,-0.4626,-0.4626,0.3282
5D082CEA3D3D9998C0A801E2,DCE94A633B7ACC6DC0A801E0,10/31/2015,-0.6541,0.9244,-1.3474,4.1954,17.5137,,-0.2804,-0.2804,0.4427
5D0A2CEA3D3D99B6C0A801E2,DCE94A633B7ACC6DC0A801E0,10/31/2015,-0.7788,0.846,-1.4902,4.2297,17.535,,-0.3936,-0.3936,0.3512
5D0C2CEA3D3D99D7C0A801E2,DCE94A633B7ACC6DC0A801E0,10/31/2015,-0.7752,0.8923,-1.5145,4.3787,17.4942,,-0.3787,-0.3787,0.3854
5D0E2CEA3D3D99F7C0A801E2,DCE94A633B7ACC6DC0A801E0,10/31/2015,-0.7896,0.8357,-1.5,4.2201,17.5138,,-0.4044,-0.4044,0.3408
5D102CEA3D3D9A17C0A801E2,DCE94A633B7ACC6DC0A801E0,10/31/2015,-0.6551,0.9234,-1.3483,4.1945,17.5349,,-0.2813,-0.2813,0.4418
5D132CEA3D3D9A3EC0A801E2,DCE94A633B7ACC6DC0A801E0,10/31/2015,-0.7714,0.8416,-1.4774,4.2001,17.5134,,-0.3891,-0.3891,0.3504
5D152CEA3D3D9A5FC0A801E2,DCE94A633B7ACC6DC0A801E0,10/31/2015,-0.7357,0.8654,-1.4375,4.1956,17.4867,,-0.3563,-0.3563,0.3776
5DAD2CEA3D3D9A7FC0A801E2,DCE94A633B7ACC6DC0A801E0,10/31/2015,-0.6258,0.9286,-1.3093,4.1483,17.2434,,-0.2578,-0.2578,0.4542
3BD339CB44DB57EEC0A80133,DCE94A633B7ACC6DC0A801E0,10/31/2015,43.6804,70.1904,56.1364,82.7847,,,47.7507,47.7507,70.2921
57A039CB44DB5928C0A80133,DCE94A633B7ACC6DC0A801E0,10/31/2015,-0.0091,0.1016,0.1592,0.7681,,,-0.0301,-0.0301,0.0863
B1B951DA4264F505C0A80134,B1A351DA4264F4BAC0A80134,10/31/2015,21.2458,22.0641,13.7771,13.3282,10.9875,,19.7529,19.7529,22.427
