FundKey,ManagerKey,AsOfDate,NAV,NAV_1,NAV_3,NAV_5,NAV_10,NAV_15,NAV_ME,NAV_QE,NAV_YE
5D102CEA3D3D9A17C0A801E2,DCE94A633B7ACC6DC0A801E0,11/30/2015,-0.6494,0.9712,0.8636,4.2854,16.0901,,-0.6551,-0.2813,0.4418
5D132CEA3D3D9A3EC0A801E2,DCE94A633B7ACC6DC0A801E0,11/30/2015,-0.7658,0.8902,0.7826,4.2928,16.0679,,-0.7714,-0.3891,0.3504
5D152CEA3D3D9A5FC0A801E2,DCE94A633B7ACC6DC0A801E0,11/30/2015,-0.7301,0.9138,0.8062,4.2876,16.0419,,-0.7357,-0.3563,0.3776
5DAD2CEA3D3D9A7FC0A801E2,DCE94A633B7ACC6DC0A801E0,11/30/2015,-0.6201,0.9757,0.8692,4.2378,15.8145,,-0.6258,-0.2578,0.4542
3BD339CB44DB57EEC0A80133,DCE94A633B7ACC6DC0A801E0,11/30/2015,42.1426,65.0428,55.1008,82.9927,,,43.6804,47.7507,70.2921
57A039CB44DB5928C0A80133,DCE94A633B7ACC6DC0A801E0,11/30/2015,0.0073,0.0855,0.2957,0.7038,,,-0.0091,-0.0301,0.0863
B1B951DA4264F505C0A80134,B1A351DA4264F4BAC0A80134,11/30/2015,21.2073,22.6015,13.4613,13.0076,11.3781,,21.2458,19.7529,22.427
04FF56A03B7D68A5C0A801E1,04EF56A03B7D67E2C0A801E1,11/30/2015,5.6686,5.9584,5.924,6.247,7.9548,,5.7965,5.5953,5.9659
76145A313DA447D7C0A80135,04EF56A03B7D67E2C0A801E1,11/30/2015,7.4423,7.9511,9.5406,9.7646,16.2855,,7.5166,7.163,7.8723
F33809904D46E179C0A80134,04EF56A03B7D67E2C0A801E1,11/30/2015,15.7395,15.9151,10.538,,,,15.879,15.2389,15.8693
0AF130FE4F417D22C0A80134,04EF56A03B7D67E2C0A801E1,11/30/2015,12.8612,13.3994,10.5631,,,,12.8815,12.2299,13.1665
D3E12CA950C73321C0A80134,04EF56A03B7D67E2C0A801E1,11/30/2015,13.0585,13.7439,,,,,13.3672,12.8312,13.878
4D7D01113D6853F8C0A801E0,04EF56A03B7D67E2C0A801E1,11/30/2015,18.8614,18.4536,14.7508,11.2519,13.9019,,19.4043,18.4208,19.3355
54635B693D8F878FC0A80132,04EF56A03B7D67E2C0A801E1,11/30/2015,20.6892,22.1117,19.9685,19.9721,22.9461,,21.2076,20.5341,22.3616
5E615B693D8F8CD8C0A80132,04EF56A03B7D67E2C0A801E1,11/30/2015,18.7491,24.1025,17.5567,18.6432,17.7241,,18.5549,17.9365,23.5515
8BAF5C524926EB6BC0A80134,8BED06B942681CCEC0A80133,11/30/2015,18.6905,19.4301,15.7678,14.3418,,,18.9291,17.1188,18.9626
309501014CD5FAE3C0A80133,8BED06B942681CCEC0A80133,11/30/2015,18.9096,17.469,12.0255,10.0992,,,18.4391,16.47,17.3279
AE9D597B502AACC7C0A80134,8BED06B942681CCEC0A80133,11/30/2015,12.9938,12.5218,10.1822,,,,12.826,11.5974,12.4743
A95E1B9E42695784C0A80133,A9481B9E4269573FC0A80133,11/30/2015,18.1681,17.8519,13.5153,14.3919,11.6201,,17.8476,17.096,17.7214
90813788428A9A21C0A80133,A9481B9E4269573FC0A80133,11/30/2015,17.8362,16.4549,11.6277,10.4261,9.9201,,17.7531,16.7783,16.229
C30831A0561E62E0C0A86FA6,0A8A336F3B7FA82CC0A80119,11/30/2015,9.6656,,,,,,9.8559,,
5EBB55EE3978C9E2C0A801E0,5D2555EE3978C897C0A801E0,11/30/2015,10.4526,11.9415,9.1218,8.4679,8.1682,7.0773,10.4369,9.9037,11.8721
98B2066C397F3904C0A80119,5D2555EE3978C897C0A801E0,11/30/2015,12.5723,14.1454,11.3723,10.2621,10.7732,9.7757,12.7534,12.0439,14.1474
120054BD397F5B41C0A80118,5D2555EE3978C897C0A801E0,11/30/2015,11.4222,12.8787,9.6252,9.066,12.9999,9.7691,11.4498,10.6274,12.7757
142C5B8D3B813DFBC0A801E0,071B5B8D3B813957C0A801E0,11/30/2015,26.6962,24.4772,20.6279,18.0233,15.7887,,26.3997,24.8128,24.6603
B0C54D2E4BD370D6C0A80133,30662A91426C269EC0A80134,11/30/2015,17.8578,17.8567,10.9775,9.1216,,,18.1395,16.2691,17.3387
30A56967426D5681C0A80132,308F6967426D562CC0A80132,11/30/2015,21.7663,21.1354,16.747,13.286,11.7837,,21.6954,20.1472,20.5781
C7CC4028426DA7FAC0A80133,B93F4028426DA729C0A80133,11/30/2015,12.5231,13.5928,11.4819,13.0589,11.4039,,12.5362,11.8037,13.8379
B9091E1A426ECF49C0A80132,92891E1A426ECDECC0A80132,11/30/2015,37.6162,26.7931,17.9407,16.4997,12.8673,,35.8124,33.4937,26.0979
D316068743EF5888C0A80134,92891E1A426ECDECC0A80132,11/30/2015,10.0932,11.1519,11.2208,14.2425,,,10.1882,9.8954,11.1102
FBC870DD443BD091C0A80133,92891E1A426ECDECC0A80132,11/30/2015,10.0834,9.0296,7.5177,8.0024,,,9.2467,8.7565,8.944
347202B344452676C0A80132,92891E1A426ECDECC0A80132,11/30/2015,5.0281,5.5488,5.0534,5.0986,,,5.0317,5.1157,5.5706
6A4B1CCB44479DE1C0A80133,92891E1A426ECDECC0A80132,11/30/2015,8.156,8.8116,8.467,8.7519,,,8.2028,8.1253,8.622
6AA574F644491D50C0A80133,92891E1A426ECDECC0A80132,11/30/2015,6.8293,7.8601,15.0048,14.8038,,,7.206,6.7254,7.924
FE826FFF445226DDC0A80134,92891E1A426ECDECC0A80132,11/30/2015,9.0849,9.1762,9.3616,9.5509,,,9.0923,9.1001,9.1684
AAA86215426FA93CC0A80133,92891E1A426ECDECC0A80132,11/30/2015,12.6868,13.1737,12.1081,10.7012,13.0223,,12.5726,11.6236,13.2305
28BB20FB4270B420C0A80133,92891E1A426ECDECC0A80132,11/30/2015,36.4383,25.5086,16.6009,15.9433,10.6931,,34.8153,32.9674,24.9997
544A446A427D7126C0A80133,92891E1A426ECDECC0A80132,11/30/2015,34.5577,33.2153,25.6789,18.239,12.125,,34.461,32.3895,32.1148
F3F063FA4298E71FC0A80134,92891E1A426ECDECC0A80132,11/30/2015,21.9814,20.728,14.2493,12.2953,12.3634,,21.8554,20.768,21.2704
0D3A248B43358EF0C0A80133,92891E1A426ECDECC0A80132,11/30/2015,18.6146,18.5295,15.2764,13.2801,10.4284,,18.6708,17.7794,18.0787
A7FD3A70434491CDC0A80133,92891E1A426ECDECC0A80132,11/30/2015,10.8446,12.6902,11.9476,11.4486,10.1001,,11.4048,10.9534,12.6786
C60E3A7043449591C0A80133,92891E1A426ECDECC0A80132,11/30/2015,35.4812,37.7566,25.2192,20.7588,10.6884,,34.0697,30.8163,36.1268
DB692944426F0443C0A80132,6D332944426F0097C0A80132,11/30/2015,19.4245,20.6936,15.9876,13.5555,11.0448,,19.8159,18.7927,20.7108
7E772944426F3605C0A80132,6D332944426F0097C0A80132,11/30/2015,19.7199,22.6545,16.0978,14.2829,11.1866,,20.3182,19.7173,22.6881
AC326C7943C969C4C0A80133,6D332944426F0097C0A80132,11/30/2015,15.1266,15.0715,13.6629,13.7624,,,14.8955,14.9804,15.4495
C1451681464B0C66C0A80132,6D332944426F0097C0A80132,11/30/2015,9.1711,9.9094,8.6749,8.1601,,,9.1526,8.9371,9.691
86473027437B383BC0A80133,F2D40661426F6F0DC0A80133,11/30/2015,9.4022,10.588,8.1049,7.4814,10.2571,,9.5422,9.0632,10.3941
C7E056EE42710C54C0A80132,C5E856EE42710A56C0A80132,11/30/2015,18.1241,17.4824,12.5249,11.9317,10.9851,,18.426,17.1204,18.1516
B62338DC42712F17C0A80133,B5C838DC42712ED9C0A80133,11/30/2015,37.7561,35.5379,25.4284,17.3697,11.5862,,37.2404,33.183,33.0702
C09418C73EE87D4CC0A80132,C07E18C73EE87CF8C0A80132,11/30/2015,11.5835,13.686,9.1306,8.2664,11.8891,,11.8018,11.1762,13.4503
FECC55FC447478C0C0A80132,C07E18C73EE87CF8C0A80132,11/30/2015,19.1269,22.3483,10.6433,9.1488,,,19.7125,18.8422,22.0516
E75802F647A72DA3C0A80135,C07E18C73EE87CF8C0A80132,11/30/2015,9.1401,10.3926,10.449,9.8679,,,9.4846,8.5002,10.4031
931D45804271992FC0A80134,93004580427198DAC0A80134,11/30/2015,15.7078,20.292,19.3657,20.1302,11.2325,,16.6215,15.7389,19.7917
7E9F032A4069A0DAFFFFFFFF,BEBB08793B8F2321C0A801E0,11/30/2015,7.8624,9.4957,10.0127,10.7712,9.4385,,7.8322,8.1042,9.4124
7FBE64A943DA533EC0A80133,BEBB08793B8F2321C0A801E0,11/30/2015,8.8922,9.3093,8.9958,9.5272,,,8.9077,9.0665,9.4591
723017B640895E6BFFFFFFFF,BEBB08793B8F2321C0A801E0,11/30/2015,8.97,9.6768,9.6769,8.1329,9.0499,,8.9914,9.0279,9.7317
F93E147240911943C0A80133,BEBB08793B8F2321C0A801E0,11/30/2015,16.6893,17.8965,13.6387,12.9398,10.7261,,16.324,15.6334,17.7297
ED243B8440A23648C0A80132,BEBB08793B8F2321C0A801E0,11/30/2015,10.0665,9.6157,9.2304,9.2662,9.043,,10.2066,9.7666,9.744
BECB08793B8F24C0C0A801E0,BEBB08793B8F2321C0A801E0,11/30/2015,30.9132,35.1544,23.0214,17.7837,10.8169,,29.9309,27.7317,35.0703
DFC02B874252D54BC0A80134,BEBB08793B8F2321C0A801E0,11/30/2015,15.3756,16.1931,12.1786,9.8237,9.6087,,15.2346,14.8188,16.2237
E5980C9943691F38C0A80133,BEBB08793B8F2321C0A801E0,11/30/2015,8.066,8.5162,9.3089,9.5047,9.9923,,8.1005,8.3133,8.6649
AD4700D93B8FC19FC0A801E1,AD3B00D93B8FC128C0A801E1,11/30/2015,13.7235,15.425,16.9956,16.6184,16.0737,,13.5757,12.9644,15.2886
C8BD650D3C35F78BC0A80118,AD3B00D93B8FC128C0A801E1,11/30/2015,3.921,4.7157,7.0578,7.2018,15.8988,,3.904,3.8107,4.6873
2AE949A2420D1041C0A80132,AD3B00D93B8FC128C0A801E1,11/30/2015,5.4222,6.39,6.3965,6.5893,8.4642,,5.2139,5.0885,6.2566
A1F350A14CB754D0C0A80134,AD3B00D93B8FC128C0A801E1,11/30/2015,6.1186,7.0811,10.1572,10.7859,,,6.3661,5.8764,7.111
52465F895528205BC0A86FA6,AD3B00D93B8FC128C0A801E1,11/30/2015,9.617,,,,,,9.4727,9.1676,
7D25345C42751430C0A80132,7CEB345C42751339C0A80132,11/30/2015,17.0612,16.9123,12.6836,12.1102,10.4557,,16.9455,15.804,16.7933
E2EA1D37469ACF58C0A80135,7CEB345C42751339C0A80132,11/30/2015,13.5524,12.2707,9.8692,9.7154,,,13.2956,12.5529,12.0918
C10C2E563C40AAF6C0A801E0,364E03D13B9017F7C0A801E1,11/30/2015,16.3685,15.2145,10.8678,9.9902,11.8483,,16.2934,15.924,15.5857
C10E2E563C40AD27C0A801E0,364E03D13B9017F7C0A801E1,11/30/2015,23.7814,23.5809,17.4705,15.0069,12.016,,24.4636,23.7997,23.7586
C0C732DC4D53205CC0A80135,364E03D13B9017F7C0A801E1,11/30/2015,14.5812,13.8254,10.456,,,,14.7387,14.1153,13.9653
D1F532B051EAF5E9C0A80132,364E03D13B9017F7C0A801E1,11/30/2015,10.7663,11.3387,,,,,10.7984,11.0918,11.2639
D20332B051EAF6AEC0A80132,364E03D13B9017F7C0A801E1,11/30/2015,12.5975,12.5619,,,,,12.7465,12.2884,12.7433
D47F142F4283D0E2C0A80134,8BA9008242768D51C0A80132,11/30/2015,14.3215,16.4998,14.9563,13.2597,13.2782,,14.4591,13.4899,16.1633
5EE004CF42E66FFCC0A80133,8BA9008242768D51C0A80132,11/30/2015,19.5383,18.5605,11.0484,8.8174,10.4826,,19.5508,18.0194,18.0657
63EC093A48CFFB96C0A80132,8BA9008242768D51C0A80132,11/30/2015,15.9749,16.3603,11.6481,10.497,,,16.1563,14.9775,16.1803
967F6ADD48F785A8C0A80133,8BA9008242768D51C0A80132,11/30/2015,9.3791,9.4847,9.6374,9.818,,,9.3905,9.3899,9.4744
77356B8F3B92437DC0A801E1,77286B8F3B924261C0A801E1,11/30/2015,43.3192,38.9403,27.5937,21.1901,23.0337,,41.065,39.0514,38.4152
61EE61CA48D85D87C0A80134,77286B8F3B924261C0A801E1,11/30/2015,14.7203,14.7741,11.3678,11.015,,,14.8035,14.9446,14.8434
F736024648F220DEC0A80134,77286B8F3B924261C0A801E1,11/30/2015,15.1055,15.5917,13.2382,11.9132,,,15.1634,14.4778,14.9891
32BA621F49903892C0A80134,77286B8F3B924261C0A801E1,11/30/2015,24.0221,23.2524,13.3931,16.6581,,,23.3272,20.8549,23.6729
09794B8041A9E437C0A80134,77286B8F3B924261C0A801E1,11/30/2015,10.0652,15.3996,12.6957,11.4245,15.4437,,10.189,9.5483,14.5018
35E300D94E586244C0A80132,77286B8F3B924261C0A801E1,11/30/2015,9.5824,9.6787,9.8742,,,,9.5903,9.5984,9.6705
F13567C852D53D9CC0A86F98,77286B8F3B924261C0A801E1,11/30/2015,9.4737,9.6765,,,,,9.4209,9.3545,9.6383
BCCB25BB3BDD62A6C0A801E1,77286B8F3B924261C0A801E1,11/30/2015,39.4737,39.7078,25.0564,20.812,17.6989,,38.3215,35.8641,38.2286
AA3E082F44FC2D24C0A80132,77286B8F3B924261C0A801E1,11/30/2015,14.8447,16.5725,13.0815,11.785,,,14.8844,13.9018,16.5993
57946E323EBD1007C0A80134,183A6C073B927E7DC0A80119,11/30/2015,9.0841,11.3072,18.5058,20.9706,15.5364,,9.3215,9.6508,11.0759
AC253BCF3EBD89ABC0A80134,183A6C073B927E7DC0A80119,11/30/2015,6.1153,7.8949,13.7285,15.0605,13.4929,,6.4514,6.2182,7.6565
6A2719D73EC65444C0A80133,183A6C073B927E7DC0A80119,11/30/2015,7.0586,8.14,12.627,13.9752,12.6706,,7.1128,7.1878,8.2136
CC992A883ED8DA1AC0A80134,183A6C073B927E7DC0A80119,11/30/2015,7.8347,9.132,13.3602,15.0181,15.1973,,8.1396,7.9787,8.9652
6C9A24833D3C875FC0A80119,183A6C073B927E7DC0A80119,11/30/2015,7.0825,8.7214,14.4517,15.8234,15.4587,,7.3868,7.2252,8.4767
A9E848D83D876498C0A801E2,183A6C073B927E7DC0A80119,11/30/2015,8.8198,9.3977,12.2977,15.0097,14.4832,,8.8672,8.765,9.3359
8A9B036C3EE20C4FC0A80132,183A6C073B927E7DC0A80119,11/30/2015,6.0681,7.3322,13.4751,14.779,15.8187,,6.366,6.2049,7.1186
BC4F5DEF3E7C6A59C0A80135,183A6C073B927E7DC0A80119,11/30/2015,8.1593,10.0332,14.4539,15.836,16.004,,8.4718,8.1314,9.8533
F49905493E7DF81FC0A80132,183A6C073B927E7DC0A80119,11/30/2015,9.4467,11.8236,16.924,18.1317,16.7646,,9.6898,10.1386,11.6545
F69C43DA5360F46CC0A86F99,183A6C073B927E7DC0A80119,11/30/2015,4.7237,6.9177,,,,,5.1462,5.255,6.6111
061543DA5360F48DC0A86F99,183A6C073B927E7DC0A80119,11/30/2015,5.48,7.0231,,,,,5.834,5.7853,6.726
9CCB23053EEB458CC0A80134,183A6C073B927E7DC0A80119,11/30/2015,6.483,7.7663,12.7247,14.0581,13.6713,,6.7851,6.7638,7.4991
C39455A23BAD58A2C0A80119,B21103693B930967C0A801E0,11/30/2015,57.3202,57.9683,33.372,36.305,16.0131,,55.3551,48.4412,56.4587
A41C46563C9F2BFFC0A801E1,B21103693B930967C0A801E0,11/30/2015,37.6197,37.387,23.5804,26.4874,11.5317,,36.5373,32.4639,37.0244
F30F27A63CD7D6F2C0A801E1,B21103693B930967C0A801E0,11/30/2015,54.2084,54.1683,35.1981,38.8569,16.471,,52.8374,44.0104,54.2599
D05D0D6E52C7B89FC0A86F98,B21103693B930967C0A801E0,11/30/2015,7.8427,10.0639,,,,,8.3695,7.5905,10.8314
0913593F52CB43F2C0A86F98,B21103693B930967C0A801E0,11/30/2015,9.5142,10.2793,,,,,9.4811,8.9295,10.0507
10AD593F52CB45B2C0A86F98,B21103693B930967C0A801E0,11/30/2015,11.3228,11.2099,,,,,11.4137,10.6927,11.2594
4BF7593F52CB503EC0A86F98,B21103693B930967C0A801E0,11/30/2015,11.03,11.4657,,,,,11.126,10.4019,11.2407
0B2A35DB52D5CE60C0A86F98,B21103693B930967C0A801E0,11/30/2015,12.0682,10.1336,,,,,11.6961,10.3238,9.8134
78B86AB63B93C7A5C0A80119,78AC6AB63B93C727C0A80119,11/30/2015,29.8541,30.7706,22.5859,20.1605,20.1923,,28.7592,27.3705,31.4146
2EFE5C7B399E43A5C0A801E1,FB4E2CE73979298FC0A801E0,11/30/2015,3.6177,3.4824,3.2364,2.3753,5.2296,7.1797,3.5753,3.5312,3.5101
A71C58954282D833C0A80133,FB4E2CE73979298FC0A801E0,11/30/2015,8.9979,9.0884,9.272,9.4595,9.9448,,9.0053,9.013,9.0806
A71E58954282D83EC0A80133,FB4E2CE73979298FC0A801E0,11/30/2015,8.9979,9.0884,9.272,9.4595,9.9448,,9.0053,9.013,9.0806
8006121D48BDFE0BC0A80134,FB4E2CE73979298FC0A801E0,11/30/2015,6.124,8.1946,11.7604,12.8409,,,6.4519,6.0005,8.1985
849138D83B93DB49C0A801E0,848538D83B93DA35C0A801E0,11/30/2015,23.3364,21.668,15.2205,14.0887,14.5279,,23.7168,21.9816,21.5048
054E17553BAA80D6C0A801E0,848538D83B93DA35C0A801E0,11/30/2015,46.9323,37.7735,32.5271,24.7896,20.7038,,45.9051,41.2274,36.8071
485918843BC74CBBC0A801E1,FEDE65113B964B91C0A80118,11/30/2015,105.7825,101.2559,54.9905,68.6498,30.3423,,100.3823,81.7004,93.159
FC2D22E33B97E0FAC0A801E1,FBDE22E33B97DB83C0A801E1,11/30/2015,19.3565,19.4042,13.5832,11.4462,10.1057,,19.4741,17.6943,18.1643
A66B5B5F4280221CC0A80132,A6545B5F428020F8C0A80132,11/30/2015,10.1644,10.3646,8.8529,9.3873,9.8422,,10.0659,9.6348,10.4292
A1C50D12428A9B9AC0A80132,A6545B5F428020F8C0A80132,11/30/2015,12.9896,13.8517,11.7521,10.9112,10.8237,,13.1617,12.3075,13.3987
E61E017A428B8D94C0A80134,A6545B5F428020F8C0A80132,11/30/2015,28.1746,27.2701,17.4166,13.6085,10.2488,,28.1191,26.2475,26.6212
8EB6365142935BD0C0A80134,A6545B5F428020F8C0A80132,11/30/2015,17.4745,18.6248,14.6536,14.6409,12.2214,,18.0457,17.4637,18.5815
838667FF42A04B69C0A80133,A6545B5F428020F8C0A80132,11/30/2015,3.5965,3.6327,3.7061,3.781,10.7876,,3.5995,3.6025,3.6296
1008545F490530E7C0A80132,A6545B5F428020F8C0A80132,11/30/2015,27.2787,28.506,25.4394,26.6671,,,27.2561,26.4694,27.7599
4EB52C573B9E0E59C0A80119,1FF573633B9CF83EC0A80118,11/30/2015,30.9945,31.6384,19.2405,16.1289,12.3851,,30.6953,28.3924,30.8577
A34416844282DAE7C0A80133,A0BE16844282DA7CC0A80133,11/30/2015,40.7834,41.3162,25.4493,24.8458,9.9448,,40.4154,38.5617,42.6537
E9FC251E4283B53BC0A80132,DBD6251E4283B40EC0A80132,11/30/2015,14.6826,13.7599,9.8982,9.0023,10.7362,,14.6883,13.5597,13.686
27ED69B743E2693AC0A80132,DBD6251E4283B40EC0A80132,11/30/2015,18.9052,21.1466,16.1348,13.1044,,,18.7947,17.139,20.3876
EFD939CA4283DDF9C0A80133,DBD6251E4283B40EC0A80132,11/30/2015,7.316,7.69,7.5225,7.7774,11.5695,,7.347,7.0652,7.5508
CBE31FEF4284C58CC0A80134,DBD6251E4283B40EC0A80132,11/30/2015,13.326,13.9559,12.7524,10.4975,11.4517,,13.2453,12.0882,13.3883
8FF12BE94284FD48C0A80132,DBD6251E4283B40EC0A80132,11/30/2015,18.5028,17.8772,12.3137,10.9986,10.6528,,18.5979,17.3766,17.4304
FED83EF6429C97A4C0A80133,DBD6251E4283B40EC0A80132,11/30/2015,7.3659,7.5459,4.3226,5.0427,10.0807,,7.0782,6.5149,7.767
45533492437FA821C0A80132,DBD6251E4283B40EC0A80132,11/30/2015,21.495,22.3634,15.572,9.8319,9.8415,,22.1103,20.5569,22.5993
DF6E1F5E3BA2BB4CC0A80119,DF621F5E3BA2BA45C0A80119,11/30/2015,27.3614,28.32,19.1629,16.3798,15.5813,,27.42,25.8964,28.3404
147E367A3BA60FB6C0A801E1,DF621F5E3BA2BA45C0A80119,11/30/2015,26.1843,26.9422,20.425,16.8396,15.7374,,25.9786,24.2669,26.7082
29F214A03BA7A065C0A801E0,DF621F5E3BA2BA45C0A80119,11/30/2015,79.8646,24.6513,16.79,15.8191,16.8428,,90.3631,22.8838,24.8887
FCB770BB428FA99BC0A80132,424D059942869D1CC0A80132,11/30/2015,14.3539,12.0305,7.8057,6.1778,10.7663,,13.2828,12.9721,11.3883
073870BB428FAF55C0A80132,424D059942869D1CC0A80132,11/30/2015,32.7012,24.733,15.2115,11.8168,11.5064,,30.7611,28.4184,24.1722
3EE73AB93BA761D3C0A801E1,3ED53AB93BA76044C0A801E1,11/30/2015,3.7288,5.5087,9.0141,10.1359,10.1992,,3.4544,3.3043,5.299
FB9C48513979C975C0A801E0,9B883AE73979B54AC0A801E0,11/30/2015,8.4666,9.6887,9.7775,12.7389,14.4046,8.0735,8.3357,7.2201,9.6399
B68334A53A450B07C0A801E0,9B883AE73979B54AC0A801E0,11/30/2015,10.819,11.5264,8.2457,15.4642,15.345,,10.3718,8.8562,11.2447
16484A4E4B437624C0A80146,2B3032873BA7BA79C0A80118,11/30/2015,25.7334,26.096,23.4476,29.6928,,,24.9572,23.9272,26.7787
B1B355CE4D2D98ADC0A80146,2B3032873BA7BA79C0A80118,11/30/2015,9.0204,9.111,9.2951,9.4831,9.9696,,9.0278,9.0355,9.1033
FD6C31B64E27AC3FC0A80146,2B3032873BA7BA79C0A80118,11/30/2015,9.5729,9.6692,9.8645,,,,9.5808,9.589,9.6609
EE9561A84E27CBBBC0A80146,2B3032873BA7BA79C0A80118,11/30/2015,9.5729,9.6692,9.8645,,,,9.5808,9.589,9.6609
F60612004EB1FF5AC0A80146,2B3032873BA7BA79C0A80118,11/30/2015,12.4705,11.4065,10.7512,,,,11.5897,12.2859,11.5681
CDD8153D4EB2023DC0A80146,2B3032873BA7BA79C0A80118,11/30/2015,15.9705,17.2877,11.5349,,,,15.44,14.5659,17.0049
CAD16E01514C7D8CC0A80146,2B3032873BA7BA79C0A80118,11/30/2015,9.7343,9.8321,,,,,9.7423,9.7506,9.8238
BC1B4936517637F5C0A80146,2B3032873BA7BA79C0A80118,11/30/2015,9.3339,9.4277,9.6182,9.8127,,,9.3416,9.3495,9.4197
4D514EEF5179EBB0C0A80146,2B3032873BA7BA79C0A80118,11/30/2015,9.3339,9.4277,9.6182,9.8127,,,9.3416,9.3495,9.4197
56355F7A51816E6AC0A80146,2B3032873BA7BA79C0A80118,11/30/2015,36.8021,32.9596,21.6772,15.889,,,37.0949,35.2438,32.3192
9F94435251826882C0A80146,2B3032873BA7BA79C0A80118,11/30/2015,73.8692,33.2339,21.4306,15.5666,,,71.4992,67.9532,32.5801
B7C86EDC51845648C0A80146,2B3032873BA7BA79C0A80118,11/30/2015,73.8692,33.2339,21.4306,15.5666,,,71.4992,67.9532,32.5801
5FDB13385187FD82C0A80146,2B3032873BA7BA79C0A80118,11/30/2015,36.8021,32.9596,21.6772,15.889,,,37.0949,35.2438,32.3192
18FC4AD05188272EC0A80146,2B3032873BA7BA79C0A80118,11/30/2015,19.0845,20.1792,16.1958,14.0086,,,18.7134,18.5911,19.7453
