"fund_id","fb_primarykey","FundKey","ManagerKey","AsOfDate","NAV","NAV_1","NAV_3","NAV_5","NAV_10","NAV_15","NAV_ME","NAV_QE","NAV_YE"
"3256-1","X'000116F253220880C0A86F99'","000116F253220880C0A86F99","E90C16F2532207AAC0A86F99","42551","9.7725","9.871","","","","","9.7805","9.7969","9.8213"
"6191-1","X'00036ED745D676AEC0A80134'","00036ED745D676AEC0A80134","FFED6ED745D6764AC0A80134","42551","10.029","13.6495","12.7265","11.0856","","","9.9079","9.8908","11.0021"
"7355-5","X'00080D9A3EA1B6B2C0A80132'","00080D9A3EA1B6B2C0A80132","DD8943943E3D605FC0A80135","42551","33.6566","32.7693","24.1646","20.5132","15.5052","","33.9897","33.9158","33.8245"
"1876-2","X'00104F4F47A33E2FC0A80133'","00104F4F47A33E2FC0A80133","E5A4EE86C67575424D27D96F","42551","5.0652","6.8176","5.521","7.2393","","","5.1635","5.5852","5.5839"
"574-11","X'001102EC47BF187BC0A80135'","001102EC47BF187BC0A80135","E3E447BC413600AAC0A80132","42551","15.748","16.7722","15.5581","13.5091","","","16.3219","16.5604","15.8266"
"4682-7","X'001153FF3A20D40BC0A801E0'","001153FF3A20D40BC0A801E0","94471B9339D9EDD7C0A80118","42551","2.8899","2.4249","1.5303","1.7171","2.9911","4.3928","2.952","2.6254","2.1338"
"1289-2","X'00132ED6534C05A6C0A86F99'","00132ED6534C05A6C0A86F99","9F4A70DA3D45FFD1C0A80119","42551","9.7811","9.8796","","","","","9.7891","9.8055","9.83"
"6349-1","X'0017604F55A40E8BC0A86FA6'","0017604F55A40E8BC0A86FA6","000A604F55A40AB6C0A86FA6","42551","10.6395","","","","","","11.3384","11.5219","11.7957"
"5192-2","X'001F13A43A8C1DAAC0A801E0'","001F13A43A8C1DAAC0A801E0","E2DC027E3A70B632C0A801E0","42551","23.1196","18.9496","18.161","16.2435","12.3241","10.5445","21.5745","22.1855","19.7468"
"5596-1","X'0021133742434CBBC0A80133'","0021133742434CBBC0A80133","8DAE23703B731887C0A801E1","42551","9.7001","9.7469","9.58","9.5526","9.9616","","9.7125","9.686","9.6898"
"5287-1","X'00242601427C595AC0A80133'","00242601427C595AC0A80133","FF572601427C584BC0A80133","42551","99.2665","149.5255","70.2131","21.6777","11.2433","","113.8517","103.1173","156.465"
"1352-7","X'0027680B44D8C565C0A80132'","0027680B44D8C565C0A80132","0B252B7A3DC04EF3C0A80135","42551","11.2042","13.5708","10.3326","9.1775","","","11.218","11.1752","12.3314"
"2390-14","X'002C35594F0B6D4AC0A80135'","002C35594F0B6D4AC0A80135","F6F2151D4E90941CC0A80134","42551","12.2573","14.6188","12.7059","","","","12.6052","12.4652","12.4453"
"7128-1","X'002D3CC239C922C8C0A801E0'","002D3CC239C922C8C0A801E0","17ED5FDC39C9213DC0A801E1","42551","24.792","23.6368","18.5315","13.8196","11.4278","10.1347","24.072","24.9873","25.702"
"7939-5","X'002D551B42A2F28BC0A80132'","002D551B42A2F28BC0A80132","746262FC3CCEAC88C0A801E0","42551","10.466","9.8076","8.9748","11.697","12.4011","","8.8633","8.8954","8.806"
"1236-10","X'002E73BA41A9F3D9C0A80133'","002E73BA41A9F3D9C0A80133","F7F21DCA3CD6C3D9C0A801E0","42551","22.5062","27.9007","17.7075","14.4338","8.8013","","22.9016","23.8141","23.2957"
"1706-2","X'0032120A4601BC9CC0A80135'","0032120A4601BC9CC0A80135","0D9E54D345EDEE4EC0A80135","42551","10.5563","11.5878","10.2503","9.4757","","","10.7072","10.7879","10.4777"
"423-1","X'003215CF39F0CE18C0A80118'","003215CF39F0CE18C0A80118","4F63422F39F0CB2EC0A80118","42551","21.4162","21.1453","18.2138","15.1254","11.2866","15.4219","21.5228","21.4721","20.2891"
"6861-1","X'00343F9241F2B853C0A80134'","00343F9241F2B853C0A80134","001E3F9241F2B70BC0A80134","42551","44.0302","45.6762","23.0607","22.2063","11.0884","","46.153","45.9229","49.0245"
"839-28","X'00395FDF5315D1B9C0A86F99'","00395FDF5315D1B9C0A86F99","3920460E420125B0C0A80133","42551","6.4434","9.5185","","","","","7.7202","6.6288","6.6438"
"2606-13","X'003B366C51F7FC81C0A80134'","003B366C51F7FC81C0A80134","3460420950F99909C0A80135","42551","11.442","12.0678","","","","","11.2694","11.3374","11.1923"
"5875-8","X'00432F1846A2517AC0A80132'","00432F1846A2517AC0A80132","143B50CA42B1842DC0A80132","42551","3.4841","4.5562","5.0595","6.053","","","3.5414","3.3704","3.4693"
"3979-2","X'004531A455D49246C0A86FA6'","004531A455D49246C0A86FA6","45764C1C542712D8C0A86F98","42551","9.9763","","","","","","9.9354","10.0335","10.0209"
"6275-1","X'00494AAE43F39EF5C0A80134'","00494AAE43F39EF5C0A80134","FA654AAE43F39EB6C0A80134","42551","12.3929","16.061","11.5252","9.1914","10.4879","","12.0791","12.5319","13.0953"
"573-1","X'004B3D623A21C810C0A80118'","004B3D623A21C810C0A80118","2C701A203A21C541C0A801E0","42551","4.4324","5.5064","4.2206","5.0708","5.0068","5.6021","4.4793","4.6523","4.6724"
"2598-9","X'00552501512BB676C0A80132'","00552501512BB676C0A80132","2C4E1EF550F4C0B9C0A80132","42551","17.6563","16.8987","10.867","","","","17.3548","17.0741","16.5238"
"5505-7","X'005B21CF40C5A8FFC0A80133'","005B21CF40C5A8FFC0A80133","14F912F040B1D2D5C0A80133","42551","8.7907","6.9761","9.3133","19.5443","15.0159","","7.9752","7.1575","5.7215"
"1533-9","X'005C494344798EFBC0A80132'","005C494344798EFBC0A80132","E4771344444CB283C0A80132","42551","10.2272","11.8287","9.3529","8.3509","9.8753","","10.1917","10.415","10.2217"
"953-13","X'005F5C2842CAA4DFC0A80133'","005F5C2842CAA4DFC0A80133","166928E23B5F3A9BC0A80119","42551","9.8815","14.4949","20.116","18.7029","69.6378","","10.6725","9.8692","13.283"
"1104-4","X'006257AF43273A07C0A80132'","006257AF43273A07C0A80132","E960047C42C0032FC0A80133","42551","12.6058","17.5181","11.8148","11.3306","10.1196","","13.6203","13.7819","15.1931"
"1100-28","X'0063510C48BEB40FC0A80132'","0063510C48BEB40FC0A80132","22E749F03BD5F93FC0A80118","42551","15.1144","13.8905","11.4827","9.5902","","","14.7832","14.8376","14.6011"
"725-4","X'00636B8843C5EAA8C0A80132'","00636B8843C5EAA8C0A80132","4337501241C2945CC0A80133","42551","11.174","17.1145","13.4971","12.67","9.3003","","11.3221","11.4687","13.691"
"1341-2","X'00662C37436FFCA8C0A80134'","00662C37436FFCA8C0A80134","71D52C37436FEA90C0A80134","42551","25.8203","23.5879","16.5965","15.1394","11.8128","","25.8832","25.3307","25.2154"
"4990-1","X'00782845398CCBD0C0A80118'","00782845398CCBD0C0A80118","00622845398CCAF3C0A80118","42551","75.8676","48.1246","30.767","24.2498","6.5054","5.1537","77.061","63.6396","70.9238"
"2238-15","X'007C68A9529F3EC6C0A86F85'","007C68A9529F3EC6C0A86F85","AFC551984D205B9DC0A80133","42551","12.5808","11.8071","","","","","12.4159","12.0827","11.8598"
"7518-6","X'007F655341BBE064C0A80132'","007F655341BBE064C0A80132","52E841E13F88B224C0A80132","42551","24.7254","23.8872","15.9711","14.8654","11.4008","","23.7159","21.8128","23.7298"
"845-4","X'008B178B4BF131DFC0A80132'","008B178B4BF131DFC0A80132","A63C481842055C87C0A80134","42551","15.7952","16.0261","14.0959","12.4035","","","15.7687","15.581","15.0903"
"7597-10","X'008D3C2B4B53150DC0A80135'","008D3C2B4B53150DC0A80135","B0753C2B4B530EC9C0A80135","42551","18.2762","17.0247","13.2489","12.4037","","","17.8252","17.8331","17.4636"
"1727-12","X'009137AE4647B91DC0A80132'","009137AE4647B91DC0A80132","8878416946377D7CC0A80132","42551","11.6301","12.0565","9.1477","8.7851","","","11.7035","11.5598","11.338"
"2654-2","X'009A54D953345203C0A86F99'","009A54D953345203C0A86F99","3BCE483A514D6DB7C0A80132","42551","9.2505","10.2908","","","","","9.3924","9.151","9.501"
"6169-1","X'009E6F6147C1AA6EC0A80134'","009E6F6147C1AA6EC0A80134","FC086F6147C1AA1AC0A80134","42551","34.8796","38.1721","15.5487","19.7179","","","39.4089","39.6834","44.434"
"5781-2","X'00A3324C3C8386C4C0A80118'","00A3324C3C8386C4C0A80118","53421AE53BA8ADD0C0A801E1","42551","17.3899","22.0201","12.9223","8.3305","7.9791","","18.4465","17.7903","20.118"
"1823-15","X'00B203204E0C979EC0A80134'","00B203204E0C979EC0A80134","9F0A02EF47306086C0A80135","42551","11.4894","11.2505","10.2564","10.0065","","","11.1202","10.9751","10.6312"
"552-1","X'00B523143A243BADC0A801E1'","00B523143A243BADC0A801E1","756557D63A1CAD9CC0A80118","42551","14.7925","17.6431","16.9475","15.2555","10.9997","9.2489","14.7952","14.9051","15.4114"
"5705-9","X'00B670E543BA7351C0A80132'","00B670E543BA7351C0A80132","BF1C12853998BCCDC0A801E0","42551","8.701","10.2042","10.2147","13.2033","9.913","","8.3075","8.641","8.2316"
"5613-4","X'00B926CF440DF408C0A80134'","00B926CF440DF408C0A80134","6BCC15CA43CC653BC0A80133","42551","21.4201","29.4194","15.9717","12.6303","9.5975","","21.8226","21.7147","23.5567"
"1928-18","X'00B96B764A047CD0C0A80134'","00B96B764A047CD0C0A80134","C8500D0C48382F8EC0A80132","42551","15.1621","18.8972","17.8066","13.4978","","","15.6335","16.1615","16.4766"
"2581-2","X'00BC58385137EE87C0A80135'","00BC58385137EE87C0A80135","9D2B15A450D53813C0A80132","42551","9.6858","9.7779","9.9687","","","","9.6933","9.7084","9.7318"
"1091-2","X'00BD73F83BC63757C0A80118'","00BD73F83BC63757C0A80118","57E156033BC5AC29C0A801E1","42551","22.2877","22.3789","18.9194","17.8611","15.1845","","21.9545","21.8337","21.3667"
"4809-1","X'00BE010039763F55C0A801E0'","00BE010039763F55C0A801E0","FD33010039763C1CC0A801E0","42551","6.4699","6.3163","3.6001","1.9566","0.397","3.6427","6.5498","6.5456","6.5525"
"5474-5","X'00C71DBA49F91CE3C0A80135'","00C71DBA49F91CE3C0A80135","CA400B2D39DAB1ECC0A80118","42551","26.1317","27.6626","18.3492","14.9604","","","25.6383","25.7669","26.0348"
"187-3","X'00D0238D3A847C75C0A801E0'","00D0238D3A847C75C0A801E0","12474CFF399B036FC0A80118","42551","20.6923","21.2772","16.679","18.405","20.3973","9.6713","20.7168","20.7398","20.3493"
"8012-2","X'00D43CA13A8BFCCDC0A80118'","00D43CA13A8BFCCDC0A80118","B12B3A17398E6886C0A80119","42551","12.9466","12.7824","9.9388","10.028","11.9632","10.7318","12.8289","12.3086","12.3778"
"2130-8","X'00DA1E494E3FB65AC0A80133'","00DA1E494E3FB65AC0A80133","7FAC59274B7BBFE2C0A80134","42551","7.3028","7.0385","7.5652","","","","7.0127","7.0212","6.736"
"7764-6","X'00DD52B94CB8A890C0A80135'","00DD52B94CB8A890C0A80135","68FD3076473BD53FC0A80134","42551","7.675","7.8821","8.3855","9.6962","","","7.545","7.5232","7.3992"
"7605-2","X'00E1442739FDA86DC0A80118'","00E1442739FDA86DC0A80118","EDB9353139FD87C2C0A80118","42551","58.7021","36.8969","25.1909","19.8726","7.6735","6.7922","59.3801","49.3071","56.1101"
"4868-1","X'00E26D4E4172B868C0A80133'","00E26D4E4172B868C0A80133","424951993D6A83F4C0A801E2","42551","5.7339","5.8515","6.1132","6.9071","9.9498","","5.7435","5.7936","5.8037"
"4996-1","X'00E514253B5EA264C0A801E1'","00E514253B5EA264C0A801E1","00D914253B5EA0EEC0A801E1","42551","53.1152","75.7195","35.6559","16.0689","13.9583","","55.3566","58.5537","64.5987"
"7518-7","X'00E703A443E18F35C0A80133'","00E703A443E18F35C0A80133","52E841E13F88B224C0A80132","42551","5.0977","7.1203","6.9396","7.634","8.6827","","4.9169","4.9878","5.355"
"901-15","X'00E84D91491918A7C0A80134'","00E84D91491918A7C0A80134","879C5577423B9F7FC0A80133","42551","15.4571","13.9582","12.837","10.8835","","","15.0119","14.6731","13.9993"
"8266-2","X'00EA1B1D4D2CC1E0C0A80134'","00EA1B1D4D2CC1E0C0A80134","B77B55184D29F1E1C0A80134","42551","16.4212","16.7415","12.8788","10.3978","","","16.076","15.4543","16.4716"
"6989-1","X'00F055F842551383C0A80132'","00F055F842551383C0A80132","00DA55F842551343C0A80132","42551","37.9531","36.2732","24.0434","21.3323","16.1963","","40.0933","40.477","42.2819"
"1696-2","X'00F14B3445D47DD9C0A80132'","00F14B3445D47DD9C0A80132","BDBA617B45CCA3E9C0A80135","42551","18.9239","18.8714","13.5173","12.5817","","","19.2136","19.0214","18.7416"
"207-4","X'00F23C933F59399EC0A80132'","00F23C933F59399EC0A80132","E86252EB3F41A36AC0A80134","42551","18.5227","21.4033","15.0234","11.503","11.5596","","18.7781","18.9344","18.8405"
"4086-1","X'00F52FC8396629ACC0A801E1'","00F52FC8396629ACC0A801E1","00EB2FC839662879C0A801E1","42551","14.2968","15.6663","9.4282","7.2891","4.7036","5.8703","14.8643","14.1352","16.1856"
"464-7","X'0100260239FA4FB1C0A801E1'","0100260239FA4FB1C0A801E1","52A1119D39FA4DBDC0A80118","42551","40.6347","38.2122","35.8792","26.6379","13.3461","10.9327","40.1882","38.8002","37.5307"
"795-3","X'010248FD3CA147E5C0A801E1'","010248FD3CA147E5C0A801E1","420420DC3ADF7FF6C0A801E1","42551","22.91","26.0761","22.5556","21.5637","13.3628","","23.6487","24.0798","23.4951"
"6893-4","X'01040995408FC61BC0A80133'","01040995408FC61BC0A80133","473F3D8840290379C0A80132","42551","15.9723","16.5278","12.2846","11.2205","11.0481","","16.2695","16.2658","16.3323"
"7651-5","X'010450EF4CFE5DD7C0A80132'","010450EF4CFE5DD7C0A80132","50622BBE4CD1C630C0A80135","42551","15.5463","14.2048","12.1765","10.7163","","","15.2347","15.0559","14.5186"
"1625-3","X'01082BFF4790DE96C0A80132'","01082BFF4790DE96C0A80132","8E5502F2452C6DC9C0A80134","42551","23.8744","22.7047","18.9092","17.205","","","23.8084","24.0251","22.9227"
"2771-1","X'010B4896524D695AC0A80135'","010B4896524D695AC0A80135","00F54896524D68D0C0A80135","42551","8.9305","10.0159","","","","","8.4092","8.4555","8.3147"
"5101-1","X'011103773F05003EC0A80133'","011103773F05003EC0A80133","7757429E3E3B1580C0A80135","42551","31.3159","33.7104","21.3464","25.104","11.6716","","32.3226","32.3567","33.8674"
"907-2","X'01116199423CB274C0A80134'","01116199423CB274C0A80134","D5874E81423C860FC0A80133","42551","6.8509","9.9456","5.5125","7.5667","10.1876","","6.7142","7.2644","8.006"
"4769-4","X'011811E639E2C80DC0A80118'","011811E639E2C80DC0A80118","277F259B39DA30AFC0A80119","42551","19.7778","22.2546","12.6597","11.5494","6.0798","5.6915","20.085","21.355","20.6024"
"6833-1","X'01182528562AF9A6C0A86FA6'","01182528562AF9A6C0A86FA6","010A2528562AF8D2C0A86FA6","42551","9.9315","","","","","","9.9396","9.9563","9.9811"
"1965-8","X'011A5DD451DF37F5C0A80134'","011A5DD451DF37F5C0A80134","82AB64F748843AF8C0A80135","42551","9.7071","9.8049","","","","","9.7151","9.7313","9.7556"
"4769-5","X'011B11E639E2C925C0A80118'","011B11E639E2C925C0A80118","277F259B39DA30AFC0A80119","42551","8.472","7.4514","5.0501","4.2881","4.3596","6.5232","8.5916","8.3201","8.1809"
"5048-2","X'011B401539768DF1C0A801E0'","011B401539768DF1C0A801E0","986162023973E2DBC0A801E1","42551","7.3372","7.4111","7.5609","7.7138","8.0551","8.2311","7.3432","7.3555","7.3739"
"5910-1","X'011C359739DB079DC0A80118'","011C359739DB079DC0A80118","AC8253E539DB0696C0A80119","42551","11.0626","14.9482","10.4582","7.8125","7.4147","7.2131","12.7585","11.7125","13.9536"
"2390-15","X'011F0E0A51DC609DC0A80134'","011F0E0A51DC609DC0A80134","F6F2151D4E90941CC0A80134","42551","11.0314","6.4881","","","","","8.8229","6.9352","5.1873"
"7239-1","X'012018B739FCA948C0A80119'","012018B739FCA948C0A80119","C2EF181A39FCA82AC0A80119","42551","11.5891","11.6986","7.617","6.1695","4.3954","5.6897","11.9668","11.8385","12.2494"
"1995-11","X'01213D2F48EE82ABC0A80134'","01213D2F48EE82ABC0A80134","2DE94FAC48E2EACCC0A80135","42551","16.2332","16.4896","16.4731","20.0001","","","15.3007","15.4911","14.0384"
"127-23","X'01290B15491AF338C0A80133'","01290B15491AF338C0A80133","A0795F893EF9CE00C0A80134","42551","29.62","28.1101","23.0543","19.4935","","","28.9605","29.0245","28.0284"
"533-13","X'012928D34836C41CC0A80135'","012928D34836C41CC0A80135","47BA73593A194105C0A80119","42551","22.5586","23.6554","17.3777","16.4302","","","22.7799","22.1177","21.607"
"7644-9","X'012A4B09433CFB62C0A80134'","012A4B09433CFB62C0A80134","3FD9078A40F2C1D6C0A80134","42551","13.3866","14.0528","11.0726","9.2036","10.3423","","13.4037","13.4509","13.3858"
"8756-8","X'013103343D571CA4C0A801E0'","013103343D571CA4C0A801E0","D8CF5D463D3F26D8C0A80118","42551","36.8477","36.609","26.1542","24.7928","21.4602","","36.8968","36.3567","35.0903"
"5654-3","X'013274F5424C3B05C0A80132'","013274F5424C3B05C0A80132","B5750D824236E15FC0A80134","42551","20.6185","23.2634","16.7231","12.0619","10.2601","","20.3636","21.9089","21.4583"
"5824-28","X'01345B2E45DD634DC0A80135'","01345B2E45DD634DC0A80135","F2164DFC40B19F6BC0A80132","42551","16.5661","15.2727","11.6938","10.7936","","","16.3725","15.4605","15.0748"
"2757-1","X'013C2E4C52433CE0C0A80132'","013C2E4C52433CE0C0A80132","01192E4C52433C63C0A80132","42551","9.9657","10.0646","","","","","9.975","9.9566","9.9712"
"3690-1","X'014003F453C56715C0A86F98'","014003F453C56715C0A86F98","F52803F453C566D0C0A86F98","42551","9.6901","9.919","","","","","9.7498","9.7643","9.846"
"5838-1","X'0154611C4286DDD0C0A80132'","0154611C4286DDD0C0A80132","013E611C4286DD84C0A80132","42551","32.395","36.9021","21.3838","13.4902","12.4253","","32.7281","32.4852","34.0609"
"7239-2","X'015818B739FCA9BBC0A80119'","015818B739FCA9BBC0A80119","C2EF181A39FCA82AC0A80119","42551","3.4838","3.4206","2.6824","2.8302","3.3856","4.7142","3.6098","3.6559","3.588"
"7758-3","X'015E40703FF8D81EC0A80133'","015E40703FF8D81EC0A80133","CD6B4DAA3E8D0F63C0A80134","42551","8.8357","8.6883","8.7058","9.2659","9.8158","","8.7885","8.6999","8.5773"
"4993-9","X'015E4BC63A8D83E7C0A801E0'","015E4BC63A8D83E7C0A801E0","40A872B33A8ADA0EC0A80118","42551","4.8583","4.6101","3.2786","3.3969","3.4697","5.2087","4.8654","4.8813","5.1239"
"5657-5","X'0168417B41EBFE7CC0A80132'","0168417B41EBFE7CC0A80132","C10A0F5E41E7FC5AC0A80132","42551","11.6484","14.6641","13.0971","9.6104","9.8068","","11.9555","11.6247","12.7737"
"3479-2","X'016860B75370FDE6C0A86F99'","016860B75370FDE6C0A86F99","E34560B75370FD0AC0A86F99","42551","9.7916","9.8874","","","","","9.799","9.8161","9.8402"
"8135-5","X'017131315130EB58C0A80134'","017131315130EB58C0A80134","B4EB0364484153C3C0A80134","42551","9.6721","9.7695","9.9669","","","","9.68","9.6962","9.7204"
"3479-3","X'017260B75370FE4FC0A86F99'","017260B75370FE4FC0A86F99","E34560B75370FD0AC0A86F99","42551","9.7928","9.8946","","","","","9.8005","9.8166","9.8366"
"946-1","X'017856233F0C2323C0A80133'","017856233F0C2323C0A80133","D69169203B5EC8E7C0A801E1","42551","24.572","24.4479","18.9975","16.5852","12.1763","","24.3991","23.7578","23.9344"
"5895-2","X'019113283D46FB95C0A80119'","019113283D46FB95C0A80119","16CF10A13D3DC36EC0A80119","42551","39.6663","37.0918","26.3952","18.1181","16.4324","","40.1926","39.5081","37.4177"
"5689-7","X'019241824319DED0C0A80133'","019241824319DED0C0A80133","9D6324403F8C290FC0A80133","42551","9.2675","11.6745","8.2086","6.5281","10.4422","","9.7124","9.4937","10.4188"
"8386-1","X'0196255F56CE319BC0A86FA6'","0196255F56CE319BC0A86FA6","0189255F56CE30D2C0A86FA6","42551","9.9653","","","","","","9.9735","9.9901",""
"5286-3","X'019A4A473A378734C0A801E1'","019A4A473A378734C0A801E1","74CE14A83A377854C0A801E1","42551","5.3375","5.4147","5.4969","5.5715","5.8992","7.5856","5.3419","5.3434","5.3653"
"2449-10","X'019B6F9550A99CBDC0A80132'","019B6F9550A99CBDC0A80132","D5DF10BA4F2EE713C0A80134","42551","16.5163","17.16","12.1771","","","","16.6869","16.838","16.5988"
"869-6","X'019D1C7942223162C0A80133'","019D1C7942223162C0A80133","82034CF0421B8D43C0A80133","42551","6.8504","6.9194","7.0592","7.2027","7.5776","","6.856","6.8675","6.8846"
"43-4","X'019F67CC43E0F304C0A80134'","019F67CC43E0F304C0A80134","F55B0329404EDA70C0A80132","42551","8.9365","10.6645","11.0575","12.3133","8.9793","","8.6338","8.5078","8.0476"
"316-19","X'01A263BE52E9472FC0A86F9C'","01A263BE52E9472FC0A86F9C","C7A908FE39D29EF9C0A80118","42551","9.4378","9.6685","","","","","9.4879","9.5064","9.4876"
"2247-17","X'01A74F9F4EBBFB37C0A80133'","01A74F9F4EBBFB37C0A80133","2C4A48194D30699EC0A80135","42551","17.853","18.3146","13.1373","","","","18.6005","18.8737","19.2041"
"632-4","X'01B04A8852A53BCAC0A86F85'","01B04A8852A53BCAC0A86F85","2C223EBE404B9DE2C0A80133","42551","9.7471","9.8453","","","","","9.7551","9.7714","9.7958"
"2940-1","X'01B76FDF52D88E73C0A86F98'","01B76FDF52D88E73C0A86F98","F3E16FDF52D88D7FC0A86F98","42551","9.7122","9.8174","","","","","9.7215","9.7342","9.7559"
"818-4","X'01B853B8516ED069C0A80135'","01B853B8516ED069C0A80135","474A57E441F88D2BC0A80133","42551","8.281","8.0849","10.0082","","","","8.1663","6.6628","7.8688"
"6089-7","X'01B90D0647A2CB3FDAA5D03F'","01B90D0647A2CB3FDAA5D03F","55F9E0092B33B6E334764AA4","42551","1.2715","1.4991","1.7042","7.4057","","","1.31","1.2996","1.2758"
"6888-5","X'01BC00753FD0A9C5C0A80134'","01BC00753FD0A9C5C0A80134","310441823FCE2C6AC0A80133","42551","45.0243","33.5747","23.885","22.6866","13.2327","","45.199","38.6406","42.454"
"4737-6","X'01BD329541ACF19CC0A80132'","01BD329541ACF19CC0A80132","DBB458C8417EEFBEC0A80133","42551","18.8647","20.0849","17.3382","16.5941","12.3162","","18.4887","18.4725","17.8333"
"7397-7","X'01BD5FD94288386EC0A80134'","01BD5FD94288386EC0A80134","E46317154282F00BC0A80132","42551","14.7801","13.0981","12.021","11.0625","11.5461","","14.3115","14.5159","14.1215"
"2757-2","X'01BF2E4C52433FF1C0A80132'","01BF2E4C52433FF1C0A80132","01192E4C52433C63C0A80132","42551","9.7273","9.8254","","","","","9.7353","9.7516","9.776"
"703-4","X'01C102263A75EF4FC0A80118'","01C102263A75EF4FC0A80118","175017A03A6F3BB5C0A801E1","42551","13.0882","12.3368","12.1863","12.3614","12.7907","10.4036","12.8967","13.2834","12.0822"
"8322-1","X'01C103703EFCA7E1C0A80134'","01C103703EFCA7E1C0A80134","FF7A03703EFCA785C0A80134","42551","42.6237","31.8157","22.0994","21.5066","15.4165","","42.7045","38.3196","40.5762"
"6987-1","X'01C225C53E57B099C0A80132'","01C225C53E57B099C0A80132","01B325C53E57AFA2C0A80132","42551","35.083","35.0006","22.6233","19.6356","13.8721","","35.5457","35.1146","33.9819"
"1929-1","X'01C5687A483AA0C2C0A80134'","01C5687A483AA0C2C0A80134","F1F8687A483AA015C0A80134","42551","24.261","21.2989","14.5864","13.5202","","","24.112","23.7878","23.651"
"6994-1","X'01C711193D3C9196C0A801E0'","01C711193D3C9196C0A801E0","01B811193D3C9112C0A801E0","42551","26.4483","31.0976","17.4736","14.8022","10.5714","","27.4968","28.639","27.6242"
"7930-1","X'01CA1EA5503819CCC0A80132'","01CA1EA5503819CCC0A80132","01AF1EA55038195DC0A80132","42551","9.6221","9.7191","9.9154","","","","9.63","9.6461","9.6702"
"6521-1","X'01CB025B509DEA6DC0A80134'","01CB025B509DEA6DC0A80134","01B5025B509DEA04C0A80134","42551","9.4169","10.6641","10.0236","","","","9.581","9.481","10.0617"
"4065-2","X'01CE30733A4AD162C0A801E1'","01CE30733A4AD162C0A801E1","09041B8E3986D93AC0A80118","42551","73.4812","74.2218","75.7212","52.2551","7.4442","10.709","73.5417","73.6647","73.8486"
"1308-1","X'01CF484C3D6ACC9BC0A801E2'","01CF484C3D6ACC9BC0A801E2","01C1484C3D6ACAB0C0A801E2","42551","23.1287","23.6339","17.5536","13.4092","13.939","","23.4687","23.2338","23.5698"
"49-2","X'01D11D18396BDC75C0A801E0'","01D11D18396BDC75C0A801E0","01A01D18396BD91AC0A801E0","42551","9.8577","9.4884","7.3141","7.3156","13.1947","10.1439","9.0168","8.9821","8.4838"
"7645-1","X'01D1707146F196F4C0A80134'","01D1707146F196F4C0A80134","E76E707146F195DDC0A80134","42551","22.8204","23.5671","17.2099","13.9588","","","23.8145","23.7077","23.6779"
"1925-12","X'01DE635849A8BBFFC0A80134'","01DE635849A8BBFFC0A80134","63E207F7482646B1C0A80132","42551","31.1324","32.5683","29.2631","21.0032","","","31.912","31.312","32.2125"
"5198-5","X'01E3719C3C79697EC0A801E0'","01E3719C3C79697EC0A801E0","5C22317B3B39E0E8C0A801E0","42551","9.2947","10.1137","8.7876","8.5983","14.3297","","9.6909","9.5217","9.8896"
"1972-12","X'01F12F964911EB8AC0A80132'","01F12F964911EB8AC0A80132","937963CD4894782BC0A80132","42551","18.8997","16.3906","14.6523","12.9533","","","17.6236","16.7682","15.3645"
"6928-2","X'01F8158342D439F8C0A80132'","01F8158342D439F8C0A80132","74AA111A42CB1EF9C0A80133","42551","49.0113","38.9353","26.9388","23.0799","9.7689","","50.5463","46.003","49.9893"
"4484-3","X'02057222397D0E78C0A80119'","02057222397D0E78C0A80119","ADA9260A3974DCB6C0A801E1","42551","5.1003","4.7056","4.5683","4.0724","5.023","4.048","5.0934","5.0839","5.1494"
"839-16","X'020839BF433A8CA7C0A80133'","020839BF433A8CA7C0A80133","3920460E420125B0C0A80133","42551","65.4807","64.4108","56.7633","48.6268","11.3535","","65.1246","66.9811","64.0243"
"1602-5","X'020B5A32459BB4DAC0A80135'","020B5A32459BB4DAC0A80135","9F3E029844F21065C0A80133","42551","20.7973","21.8263","15.7191","12.471","","","20.5748","19.6055","20.7626"
"4066-1","X'021008643DA6B405C0A80134'","021008643DA6B405C0A80134","020208643DA6B37CC0A80134","42551","173.678","198.1984","95.1079","86.4439","28.7354","","177.6494","184.3323","182.1961"
"4754-7","X'0212188C3A0C18C3C0A80118'","0212188C3A0C18C3C0A80118","B6D931CA39F82E14C0A801E1","42551","-0.4719","-0.4614","-0.4411","-0.4216","-0.3767","9.2478","-0.471","-0.4693","-0.4666"
"5721-10","X'021253BE3E677EE7C0A80135'","021253BE3E677EE7C0A80135","9FEF3E503B08B541C0A801E0","42551","23.2188","20.4477","16.8222","22.39","20.9888","","22.6928","21.7865","21.2946"
"705-7","X'0213095952B8CC5AC0A86F98'","0213095952B8CC5AC0A86F98","E0F1630B41B0DE93C0A80132","42551","10.9472","11.3501","","","","","11.147","10.7558","11.1339"
"1733-5","X'02163C1C49A2BF65C0A80133'","02163C1C49A2BF65C0A80133","A1EF72D7464D6F34C0A80134","42551","25.7507","25.2729","20.4213","17.7839","","","25.8376","25.2603","25.0277"
"1799-1","X'0219737A46E06369C0A80132'","0219737A46E06369C0A80132","EEED737A46E06327C0A80132","42551","13.3268","12.9861","10.807","10.8659","","","12.9641","12.3954","12.1426"
