FundKey,ManagerKey,AsOfDate,NAV,NAV_1,NAV_3,NAV_5,NAV_10,NAV_15,NAV_ME,NAV_QE,NAV_YE
6AA574F644491D50C0A80133,92891E1A426ECDECC0A80132,12/31/2015,6.8574,7.924,14.8134,15.4836,,,6.8293,6.7254,7.924
FE826FFF445226DDC0A80134,92891E1A426ECDECC0A80132,12/31/2015,9.0772,9.1684,9.3536,9.5428,,,9.0849,9.1001,9.1684
AAA86215426FA93CC0A80133,92891E1A426ECDECC0A80132,12/31/2015,12.0475,13.2305,12.1812,11.5879,13.3099,,12.6868,11.6236,13.2305
28BB20FB4270B420C0A80133,92891E1A426ECDECC0A80132,12/31/2015,35.2207,24.9997,16.6927,15.8456,10.6226,,36.4383,32.9674,24.9997
544A446A427D7126C0A80133,92891E1A426ECDECC0A80132,12/31/2015,32.2521,32.1148,24.7142,18.5779,11.9491,,34.5577,32.3895,32.1148
F3F063FA4298E71FC0A80134,92891E1A426ECDECC0A80132,12/31/2015,22.1298,21.2704,14.2995,12.6955,12.4526,,21.9814,20.768,21.2704
0D3A248B43358EF0C0A80133,92891E1A426ECDECC0A80132,12/31/2015,17.583,18.0787,15.0544,13.5429,10.6789,,18.6146,17.7794,18.0787
A7FD3A70434491CDC0A80133,92891E1A426ECDECC0A80132,12/31/2015,10.3753,12.6786,11.794,12.3154,10.5401,,10.8446,10.9534,12.6786
C60E3A7043449591C0A80133,92891E1A426ECDECC0A80132,12/31/2015,32.9008,36.1268,25.0869,21.6654,10.9658,,35.4812,30.8163,36.1268
DB692944426F0443C0A80132,6D332944426F0097C0A80132,12/31/2015,19.0674,20.7108,16.0503,13.9024,11.0186,,19.4245,18.7927,20.7108
7E772944426F3605C0A80132,6D332944426F0097C0A80132,12/31/2015,18.8696,22.6881,16.0848,14.5943,11.2521,,19.7199,19.7173,22.6881
AC326C7943C969C4C0A80133,6D332944426F0097C0A80132,12/31/2015,14.8549,15.4495,13.5613,14.4961,,,15.1266,14.9804,15.4495
C1451681464B0C66C0A80132,6D332944426F0097C0A80132,12/31/2015,8.9541,9.691,8.771,8.3499,,,9.1711,8.9371,9.691
86473027437B383BC0A80133,F2D40661426F6F0DC0A80133,12/31/2015,9.1612,10.3941,8.3203,7.8571,10.2789,,9.4022,9.0632,10.3941
C7E056EE42710C54C0A80132,C5E856EE42710A56C0A80132,12/31/2015,17.6962,18.1516,13.1798,12.7821,10.8561,,18.1241,17.1204,18.1516
B62338DC42712F17C0A80133,B5C838DC42712ED9C0A80133,12/31/2015,37.2871,33.0702,24.8282,18.4431,11.5931,,37.7561,33.183,33.0702
C09418C73EE87D4CC0A80132,C07E18C73EE87CF8C0A80132,12/31/2015,11.4526,13.4503,9.3447,8.9087,11.7354,,11.5835,11.1762,13.4503
FECC55FC447478C0C0A80132,C07E18C73EE87CF8C0A80132,12/31/2015,18.9482,22.0516,11.0028,9.5853,,,19.1269,18.8422,22.0516
E75802F647A72DA3C0A80135,C07E18C73EE87CF8C0A80132,12/31/2015,9.1627,10.4031,10.1492,9.3771,,,9.1401,8.5002,10.4031
931D45804271992FC0A80134,93004580427198DAC0A80134,12/31/2015,15.1492,19.7917,19.424,20.9687,11.2899,,15.7078,15.7389,19.7917
7E9F032A4069A0DAFFFFFFFF,BEBB08793B8F2321C0A801E0,12/31/2015,7.6374,9.4124,10.5941,10.854,9.478,,7.8624,8.1042,9.4124
7FBE64A943DA533EC0A80133,BEBB08793B8F2321C0A801E0,12/31/2015,8.8957,9.4591,9.0122,9.5191,,,8.8922,9.0665,9.4591
723017B640895E6BFFFFFFFF,BEBB08793B8F2321C0A801E0,12/31/2015,9.0196,9.7317,9.8882,8.221,9.2375,,8.97,9.0279,9.7317
F93E147240911943C0A80133,BEBB08793B8F2321C0A801E0,12/31/2015,16.0673,17.7297,13.5689,12.9471,10.6384,,16.6893,15.6334,17.7297
ED243B8440A23648C0A80132,BEBB08793B8F2321C0A801E0,12/31/2015,9.8929,9.744,9.4411,9.1969,9.3628,,10.0665,9.7666,9.744
BECB08793B8F24C0C0A801E0,BEBB08793B8F2321C0A801E0,12/31/2015,30.1855,35.0703,23.6578,18.8396,11.0669,,30.9132,27.7317,35.0703
DFC02B874252D54BC0A80134,BEBB08793B8F2321C0A801E0,12/31/2015,15.344,16.2237,12.3334,10.3679,9.6532,,15.3756,14.8188,16.2237
E5980C9943691F38C0A80133,BEBB08793B8F2321C0A801E0,12/31/2015,8.0627,8.6649,9.1228,9.4967,9.9838,,8.066,8.3133,8.6649
AD4700D93B8FC19FC0A801E1,AD3B00D93B8FC128C0A801E1,12/31/2015,13.0056,15.2886,16.8646,17.3952,16.0019,,13.7235,12.9644,15.2886
C8BD650D3C35F78BC0A80118,AD3B00D93B8FC128C0A801E1,12/31/2015,3.872,4.6873,6.9166,7.6118,16.1209,,3.921,3.8107,4.6873
2AE949A2420D1041C0A80132,AD3B00D93B8FC128C0A801E1,12/31/2015,5.2272,6.2566,6.4273,6.9687,8.6807,,5.4222,5.0885,6.2566
A1F350A14CB754D0C0A80134,AD3B00D93B8FC128C0A801E1,12/31/2015,5.9334,7.111,9.9957,11.312,,,6.1186,5.8764,7.111
52465F895528205BC0A86FA6,AD3B00D93B8FC128C0A801E1,12/31/2015,9.4191,,,,,,9.617,9.1676,
7D25345C42751430C0A80132,7CEB345C42751339C0A80132,12/31/2015,16.3983,16.7933,12.8627,12.6274,10.5013,,17.0612,15.804,16.7933
E2EA1D37469ACF58C0A80135,7CEB345C42751339C0A80132,12/31/2015,13.0895,12.0918,9.8739,10.0271,,,13.5524,12.5529,12.0918
C10C2E563C40AAF6C0A801E0,364E03D13B9017F7C0A801E1,12/31/2015,16.4314,15.5857,11.1573,10.6934,11.8557,,16.3685,15.924,15.5857
C10E2E563C40AD27C0A801E0,364E03D13B9017F7C0A801E1,12/31/2015,23.5517,23.7586,17.8496,16.0557,11.9743,,23.7814,23.7997,23.7586
C0C732DC4D53205CC0A80135,364E03D13B9017F7C0A801E1,12/31/2015,14.3197,13.9653,10.6682,,,,14.5812,14.1153,13.9653
D1F532B051EAF5E9C0A80132,364E03D13B9017F7C0A801E1,12/31/2015,10.7046,11.2639,,,,,10.7663,11.0918,11.2639
D20332B051EAF6AEC0A80132,364E03D13B9017F7C0A801E1,12/31/2015,12.4568,12.7433,,,,,12.5975,12.2884,12.7433
D47F142F4283D0E2C0A80134,8BA9008242768D51C0A80132,12/31/2015,13.7676,16.1633,14.843,14.1295,13.4579,,14.3215,13.4899,16.1633
5EE004CF42E66FFCC0A80133,8BA9008242768D51C0A80132,12/31/2015,19.4614,18.0657,10.9762,8.9442,10.854,,19.5383,18.0194,18.0657
63EC093A48CFFB96C0A80132,8BA9008242768D51C0A80132,12/31/2015,15.9976,16.1803,11.7491,11.034,,,15.9749,14.9775,16.1803
967F6ADD48F785A8C0A80133,8BA9008242768D51C0A80132,12/31/2015,9.3698,9.4744,9.629,9.8146,,,9.3791,9.3899,9.4744
77356B8F3B92437DC0A801E1,77286B8F3B924261C0A801E1,12/31/2015,42.5515,38.4152,28.313,21.9837,21.8708,,43.3192,39.0514,38.4152
61EE61CA48D85D87C0A80134,77286B8F3B924261C0A801E1,12/31/2015,14.2809,14.8434,11.932,11.4855,,,14.7203,14.9446,14.8434
F736024648F220DEC0A80134,77286B8F3B924261C0A801E1,12/31/2015,14.1949,14.9891,12.8096,12.169,,,15.1055,14.4778,14.9891
32BA621F49903892C0A80134,77286B8F3B924261C0A801E1,12/31/2015,22.7338,23.6729,14.7998,18.5107,,,24.0221,20.8549,23.6729
09794B8041A9E437C0A80134,77286B8F3B924261C0A801E1,12/31/2015,9.5724,14.5018,13.5273,12.0218,12.8825,,10.0652,9.5483,14.5018
35E300D94E586244C0A80132,77286B8F3B924261C0A801E1,12/31/2015,9.5743,9.6705,9.8658,,,,9.5824,9.5984,9.6705
F13567C852D53D9CC0A86F98,77286B8F3B924261C0A801E1,12/31/2015,9.3189,9.6383,,,,,9.4737,9.3545,9.6383
BCCB25BB3BDD62A6C0A801E1,77286B8F3B924261C0A801E1,12/31/2015,37.0153,38.2286,24.8462,21.6559,17.5455,,39.4737,35.8641,38.2286
AA3E082F44FC2D24C0A80132,77286B8F3B924261C0A801E1,12/31/2015,13.4119,16.5993,13.2085,11.8921,,,14.8447,13.9018,16.5993
57946E323EBD1007C0A80134,183A6C073B927E7DC0A80119,12/31/2015,8.9974,11.0759,18.1741,21.0614,15.8335,,9.0841,9.6508,11.0759
AC253BCF3EBD89ABC0A80134,183A6C073B927E7DC0A80119,12/31/2015,5.9439,7.6565,13.1983,15.1531,13.7203,,6.1153,6.2182,7.6565
6A2719D73EC65444C0A80133,183A6C073B927E7DC0A80119,12/31/2015,6.9593,8.2136,12.1111,13.9933,12.9261,,7.0586,7.1878,8.2136
CC992A883ED8DA1AC0A80134,183A6C073B927E7DC0A80119,12/31/2015,7.7842,8.9652,13.2535,15.0987,15.2203,,7.8347,7.9787,8.9652
6C9A24833D3C875FC0A80119,183A6C073B927E7DC0A80119,12/31/2015,7.0327,8.4767,13.8761,15.9154,15.6751,,7.0825,7.2252,8.4767
A9E848D83D876498C0A801E2,183A6C073B927E7DC0A80119,12/31/2015,8.7102,9.3359,11.8422,15.1036,14.5994,,8.8198,8.765,9.3359
8A9B036C3EE20C4FC0A80132,183A6C073B927E7DC0A80119,12/31/2015,6.0189,7.1186,12.9524,14.8766,16.0289,,6.0681,6.2049,7.1186
BC4F5DEF3E7C6A59C0A80135,183A6C073B927E7DC0A80119,12/31/2015,7.8974,9.8533,13.9364,15.916,16.2046,,8.1593,8.1314,9.8533
F49905493E7DF81FC0A80132,183A6C073B927E7DC0A80119,12/31/2015,9.3656,11.6545,16.4074,18.2097,16.7431,,9.4467,10.1386,11.6545
F69C43DA5360F46CC0A86F99,183A6C073B927E7DC0A80119,12/31/2015,4.7383,6.6111,,,,,4.7237,5.255,6.6111
061543DA5360F48DC0A86F99,183A6C073B927E7DC0A80119,12/31/2015,5.5007,6.726,,,,,5.48,5.7853,6.726
9CCB23053EEB458CC0A80134,183A6C073B927E7DC0A80119,12/31/2015,6.5103,7.4991,12.2087,14.1485,13.9094,,6.483,6.7638,7.4991
C39455A23BAD58A2C0A80119,B21103693B930967C0A801E0,12/31/2015,52.9591,56.4587,34.2045,35.5315,16.4428,,57.3202,48.4412,56.4587
A41C46563C9F2BFFC0A801E1,B21103693B930967C0A801E0,12/31/2015,35.514,37.0244,24.3852,25.6608,11.6318,,37.6197,32.4639,37.0244
F30F27A63CD7D6F2C0A801E1,B21103693B930967C0A801E0,12/31/2015,51.0476,54.2599,36.0133,38.5816,16.9595,,54.2084,44.0104,54.2599
D05D0D6E52C7B89FC0A86F98,B21103693B930967C0A801E0,12/31/2015,7.5464,10.8314,,,,,7.8427,7.5905,10.8314
0913593F52CB43F2C0A86F98,B21103693B930967C0A801E0,12/31/2015,9.2858,10.0507,,,,,9.5142,8.9295,10.0507
10AD593F52CB45B2C0A86F98,B21103693B930967C0A801E0,12/31/2015,10.9808,11.2594,,,,,11.3228,10.6927,11.2594
4BF7593F52CB503EC0A86F98,B21103693B930967C0A801E0,12/31/2015,10.8983,11.2407,,,,,11.03,10.4019,11.2407
0B2A35DB52D5CE60C0A86F98,B21103693B930967C0A801E0,12/31/2015,11.8557,9.8134,,,,,12.0682,10.3238,9.8134
78B86AB63B93C7A5C0A80119,78AC6AB63B93C727C0A80119,12/31/2015,28.8534,31.4146,23.3834,21.2824,19.8909,,29.8541,27.3705,31.4146
2EFE5C7B399E43A5C0A801E1,FB4E2CE73979298FC0A801E0,12/31/2015,3.5269,3.5101,3.2625,2.6328,4.9388,5.8899,3.6177,3.5312,3.5101
A71C58954282D833C0A80133,FB4E2CE73979298FC0A801E0,12/31/2015,8.9903,9.0806,9.2641,9.4515,9.9364,,8.9979,9.013,9.0806
A71E58954282D83EC0A80133,FB4E2CE73979298FC0A801E0,12/31/2015,8.9903,9.0806,9.2641,9.4515,9.9364,,8.9979,9.013,9.0806
8006121D48BDFE0BC0A80134,FB4E2CE73979298FC0A801E0,12/31/2015,5.9114,8.1985,11.4582,14.0047,,,6.124,6.0005,8.1985
849138D83B93DB49C0A801E0,848538D83B93DA35C0A801E0,12/31/2015,22.6102,21.5048,15.218,14.6144,14.1241,,23.3364,21.9816,21.5048
054E17553BAA80D6C0A801E0,848538D83B93DA35C0A801E0,12/31/2015,47.1039,36.8071,31.9394,25.654,20.7239,,46.9323,41.2274,36.8071
485918843BC74CBBC0A801E1,FEDE65113B964B91C0A80118,12/31/2015,103.7162,93.159,57.194,66.3438,29.3786,,105.7825,81.7004,93.159
FC2D22E33B97E0FAC0A801E1,FBDE22E33B97DB83C0A801E1,12/31/2015,18.2689,18.1643,13.2373,11.7911,10.0872,,19.3565,17.6943,18.1643
A66B5B5F4280221CC0A80132,A6545B5F428020F8C0A80132,12/31/2015,9.8559,10.4292,8.8933,10.1096,9.8692,,10.1644,9.6348,10.4292
A1C50D12428A9B9AC0A80132,A6545B5F428020F8C0A80132,12/31/2015,12.7473,13.3987,12.0688,11.4863,11.0479,,12.9896,12.3075,13.3987
E61E017A428B8D94C0A80134,A6545B5F428020F8C0A80132,12/31/2015,28.3698,26.6212,17.7644,14.458,10.3174,,28.1746,26.2475,26.6212
8EB6365142935BD0C0A80134,A6545B5F428020F8C0A80132,12/31/2015,16.2395,18.5815,15.0951,15.8714,12.2057,,17.4745,17.4637,18.5815
838667FF42A04B69C0A80133,A6545B5F428020F8C0A80132,12/31/2015,3.5935,3.6296,3.7029,3.7778,10.5795,,3.5965,3.6025,3.6296
1008545F490530E7C0A80132,A6545B5F428020F8C0A80132,12/31/2015,26.365,27.7599,25.9977,28.594,,,27.2787,26.4694,27.7599
4EB52C573B9E0E59C0A80119,1FF573633B9CF83EC0A80118,12/31/2015,30.459,30.8577,19.8862,17.6406,12.6119,,30.9945,28.3924,30.8577
A34416844282DAE7C0A80133,A0BE16844282DA7CC0A80133,12/31/2015,39.6645,42.6537,26.055,26.6409,10.3192,,40.7834,38.5617,42.6537
E9FC251E4283B53BC0A80132,DBD6251E4283B40EC0A80132,12/31/2015,14.5313,13.686,10.1342,9.4839,10.7016,,14.6826,13.5597,13.686
27ED69B743E2693AC0A80132,DBD6251E4283B40EC0A80132,12/31/2015,18.0924,20.3876,16.0597,14.1292,,,18.9052,17.139,20.3876
EFD939CA4283DDF9C0A80133,DBD6251E4283B40EC0A80132,12/31/2015,7.0978,7.5508,7.4236,8.0105,11.5196,,7.316,7.0652,7.5508
CBE31FEF4284C58CC0A80134,DBD6251E4283B40EC0A80132,12/31/2015,12.6524,13.3883,12.2684,10.6496,11.2666,,13.326,12.0882,13.3883
8FF12BE94284FD48C0A80132,DBD6251E4283B40EC0A80132,12/31/2015,18.105,17.4304,12.41,11.1681,10.629,,18.5028,17.3766,17.4304
FED83EF6429C97A4C0A80133,DBD6251E4283B40EC0A80132,12/31/2015,7.1749,7.767,4.5418,5.3017,10.1184,,7.3659,6.5149,7.767
45533492437FA821C0A80132,DBD6251E4283B40EC0A80132,12/31/2015,20.4398,22.5993,15.3604,10.4673,9.5836,,21.495,20.5569,22.5993
DF6E1F5E3BA2BB4CC0A80119,DF621F5E3BA2BA45C0A80119,12/31/2015,26.1159,28.3404,19.5284,17.8245,15.6518,,27.3614,25.8964,28.3404
147E367A3BA60FB6C0A801E1,DF621F5E3BA2BA45C0A80119,12/31/2015,25.4389,26.7082,20.7792,17.8297,15.7789,,26.1843,24.2669,26.7082
29F214A03BA7A065C0A801E0,DF621F5E3BA2BA45C0A80119,12/31/2015,76.2048,24.8887,17.258,16.7907,17.1362,,79.8646,22.8838,24.8887
FCB770BB428FA99BC0A80132,424D059942869D1CC0A80132,12/31/2015,13.9657,11.3883,7.6394,6.2235,10.2104,,14.3539,12.9721,11.3883
073870BB428FAF55C0A80132,424D059942869D1CC0A80132,12/31/2015,32.7705,24.1722,15.3764,12.1669,11.5616,,32.7012,28.4184,24.1722
3EE73AB93BA761D3C0A801E1,3ED53AB93BA76044C0A801E1,12/31/2015,3.5095,5.299,8.8145,10.2508,10.4663,,3.7288,3.3043,5.299
FB9C48513979C975C0A801E0,9B883AE73979B54AC0A801E0,12/31/2015,7.794,9.6399,10.3846,13.4237,15.3122,8.3155,8.4666,7.2201,9.6399
B68334A53A450B07C0A801E0,9B883AE73979B54AC0A801E0,12/31/2015,10.0561,11.2447,8.8014,16.6661,16.1907,10.0812,10.819,8.8562,11.2447
16484A4E4B437624C0A80146,2B3032873BA7BA79C0A80118,12/31/2015,24.3237,26.7787,23.6737,29.1215,,,25.7334,23.9272,26.7787
B1B355CE4D2D98ADC0A80146,2B3032873BA7BA79C0A80118,12/31/2015,9.0127,9.1033,9.2872,9.4751,9.9612,,9.0204,9.0355,9.1033
FD6C31B64E27AC3FC0A80146,2B3032873BA7BA79C0A80118,12/31/2015,9.5648,9.6609,9.8561,,,,9.5729,9.589,9.6609
EE9561A84E27CBBBC0A80146,2B3032873BA7BA79C0A80118,12/31/2015,9.5648,9.6609,9.8561,,,,9.5729,9.589,9.6609
F60612004EB1FF5AC0A80146,2B3032873BA7BA79C0A80118,12/31/2015,11.7416,11.5681,10.4342,,,,12.4705,12.2859,11.5681
CDD8153D4EB2023DC0A80146,2B3032873BA7BA79C0A80118,12/31/2015,15.7597,17.0049,11.4994,,,,15.9705,14.5659,17.0049
CAD16E01514C7D8CC0A80146,2B3032873BA7BA79C0A80118,12/31/2015,9.726,9.8238,,,,,9.7343,9.7506,9.8238
BC1B4936517637F5C0A80146,2B3032873BA7BA79C0A80118,12/31/2015,9.326,9.4197,9.61,9.8044,,,9.3339,9.3495,9.4197
4D514EEF5179EBB0C0A80146,2B3032873BA7BA79C0A80118,12/31/2015,9.326,9.4197,9.61,9.8044,,,9.3339,9.3495,9.4197
56355F7A51816E6AC0A80146,2B3032873BA7BA79C0A80118,12/31/2015,37.0144,32.3192,22.3676,16.549,,,36.8021,35.2438,32.3192
9F94435251826882C0A80146,2B3032873BA7BA79C0A80118,12/31/2015,70.4031,32.5801,22.3187,16.2095,,,73.8692,67.9532,32.5801
B7C86EDC51845648C0A80146,2B3032873BA7BA79C0A80118,12/31/2015,70.4031,32.5801,22.3187,16.2095,,,73.8692,67.9532,32.5801
5FDB13385187FD82C0A80146,2B3032873BA7BA79C0A80118,12/31/2015,37.0144,32.3192,22.3676,16.549,,,36.8021,35.2438,32.3192
18FC4AD05188272EC0A80146,2B3032873BA7BA79C0A80118,12/31/2015,18.6058,19.7453,15.9967,15.0478,,,19.0845,18.5911,19.7453
