FundKey,ManagerKey,AsOfDate,NAV,NAV_1,NAV_3,NAV_5,NAV_10,NAV_15,NAV_ME,NAV_QE,NAV_YE
7E772944426F3605C0A80132,6D332944426F0097C0A80132,03/31/2016,19.8685,22.5668,17.861,14.5827,11.104,,19.1908,18.8696,18.8696
AC326C7943C969C4C0A80133,6D332944426F0097C0A80132,03/31/2016,14.6032,15.9513,13.6549,13.8954,11.2812,,14.4014,14.8549,14.8549
C1451681464B0C66C0A80132,6D332944426F0097C0A80132,03/31/2016,9.1962,9.7376,9.4058,8.7225,,,8.7315,8.9541,8.9541
86473027437B383BC0A80133,F2D40661426F6F0DC0A80133,03/31/2016,9.3409,10.1467,8.6168,8.3753,11.4732,,8.826,9.1612,9.1612
C7E056EE42710C54C0A80132,C5E856EE42710A56C0A80132,03/31/2016,16.6763,18.4167,15.0861,12.1955,10.9322,,15.8278,17.6962,17.6962
B62338DC42712F17C0A80133,B5C838DC42712ED9C0A80133,03/31/2016,36.755,34.3034,25.5878,19.5227,12.1369,,34.4241,37.2871,37.2871
C09418C73EE87D4CC0A80132,C07E18C73EE87CF8C0A80132,03/31/2016,12.2239,12.7283,10.0791,9.3283,11.932,,11.1052,11.4526,11.4526
FECC55FC447478C0C0A80132,C07E18C73EE87CF8C0A80132,03/31/2016,17.7879,22.4761,12.3045,10.3334,,,17.3426,18.9482,18.9482
E75802F647A72DA3C0A80135,C07E18C73EE87CF8C0A80132,03/31/2016,10.9526,10.3274,9.7772,9.1724,,,10.367,9.1627,9.1627
931D45804271992FC0A80134,93004580427198DAC0A80134,03/31/2016,15.8471,18.8785,19.9646,21.2663,13.796,,14.6791,15.3355,15.3355
7E9F032A4069A0DAFFFFFFFF,BEBB08793B8F2321C0A801E0,03/31/2016,7.5266,8.4033,10.9529,12.2652,10.7149,,7.4611,7.6374,7.6374
7FBE64A943DA533EC0A80133,BEBB08793B8F2321C0A801E0,03/31/2016,8.7603,9.2354,9.2478,9.4956,9.9828,,8.9744,8.8957,8.8957
723017B640895E6BFFFFFFFF,BEBB08793B8F2321C0A801E0,03/31/2016,9.3913,9.4818,9.907,8.4982,10.2733,,9.1997,9.0196,9.0196
F93E147240911943C0A80133,BEBB08793B8F2321C0A801E0,03/31/2016,16.269,17.834,14.2021,12.8689,11.2142,,15.957,16.0673,16.0673
ED243B8440A23648C0A80132,BEBB08793B8F2321C0A801E0,03/31/2016,9.5678,9.6248,8.9817,10.1117,11.8694,,9.6544,9.8929,9.8929
BECB08793B8F24C0C0A801E0,BEBB08793B8F2321C0A801E0,03/31/2016,30.9666,33.2392,25.1534,20.6193,12.1784,,29.5541,30.1855,30.1855
DFC02B874252D54BC0A80134,BEBB08793B8F2321C0A801E0,03/31/2016,15.5291,15.9458,14.1462,10.9019,10.7608,,15.4467,15.344,15.344
E5980C9943691F38C0A80133,BEBB08793B8F2321C0A801E0,03/31/2016,7.9304,8.4434,9.0575,9.5572,9.9593,,8.1765,8.0627,8.0627
AD4700D93B8FC19FC0A801E1,AD3B00D93B8FC128C0A801E1,03/31/2016,13.3563,15.5155,15.9886,18.8816,16.4422,,12.6111,13.0056,13.0056
C8BD650D3C35F78BC0A80118,AD3B00D93B8FC128C0A801E1,03/31/2016,4.5298,4.786,6.1069,8.1494,16.4779,,4.2615,3.872,3.872
2AE949A2420D1041C0A80132,AD3B00D93B8FC128C0A801E1,03/31/2016,5.4544,6.1282,6.0986,7.6835,9.3165,,5.0128,5.2272,5.2272
A1F350A14CB754D0C0A80134,AD3B00D93B8FC128C0A801E1,03/31/2016,7.0839,7.1322,9.147,12.0909,,,6.6166,5.9334,5.9334
52465F895528205BC0A86FA6,AD3B00D93B8FC128C0A801E1,03/31/2016,8.9972,,,,,,8.7993,9.4191,9.4191
7D25345C42751430C0A80132,7CEB345C42751339C0A80132,03/31/2016,16.5668,16.9256,13.6986,13.1982,10.9822,,15.5432,16.3983,16.3983
E2EA1D37469ACF58C0A80135,7CEB345C42751339C0A80132,03/31/2016,12.9246,12.5961,10.0749,10.7236,,,12.2125,13.0895,13.0895
C10C2E563C40AAF6C0A801E0,364E03D13B9017F7C0A801E1,03/31/2016,15.7792,17.0633,12.0699,11.7996,12.3434,,15.3654,16.4314,16.4314
C10E2E563C40AD27C0A801E0,364E03D13B9017F7C0A801E1,03/31/2016,23.15,23.9931,19.5799,17.1048,12.5814,,22.6054,23.5517,23.5517
C0C732DC4D53205CC0A80135,364E03D13B9017F7C0A801E1,03/31/2016,13.4739,14.0414,11.8916,10.591,,,12.6936,14.3197,14.3197
D1F532B051EAF5E9C0A80132,364E03D13B9017F7C0A801E1,03/31/2016,10.873,11.9577,,,,,10.2959,10.7046,10.7046
D20332B051EAF6AEC0A80132,364E03D13B9017F7C0A801E1,03/31/2016,13.0092,13.2689,,,,,12.4874,12.4568,12.4568
D47F142F4283D0E2C0A80134,8BA9008242768D51C0A80132,03/31/2016,13.9596,16.0092,14.8767,15.3555,15.0765,,13.0847,13.7676,13.7676
5EE004CF42E66FFCC0A80133,8BA9008242768D51C0A80132,03/31/2016,16.4512,18.2226,12.5076,9.0875,11.1027,,15.8038,19.4614,19.4614
63EC093A48CFFB96C0A80132,8BA9008242768D51C0A80132,03/31/2016,16.0956,15.9602,12.7572,11.354,,,15.3864,15.9976,15.9976
967F6ADD48F785A8C0A80133,8BA9008242768D51C0A80132,03/31/2016,9.3482,9.4492,9.6146,9.7968,,,9.3504,9.3698,9.3698
77356B8F3B92437DC0A801E1,77286B8F3B924261C0A801E1,03/31/2016,42.5707,41.1374,29.8748,23.0923,23.2526,,39.5335,42.5515,42.5515
61EE61CA48D85D87C0A80134,77286B8F3B924261C0A801E1,03/31/2016,13.2167,15.7098,13.2698,12.7719,,,13.4374,14.2809,14.2809
F736024648F220DEC0A80134,77286B8F3B924261C0A801E1,03/31/2016,14.4503,15.9214,11.8752,12.8087,,,13.6732,14.1949,14.1949
32BA621F49903892C0A80134,77286B8F3B924261C0A801E1,03/31/2016,20.4454,22.545,16.7396,17.7013,,,18.7985,22.7338,22.7338
09794B8041A9E437C0A80134,77286B8F3B924261C0A801E1,03/31/2016,9.0707,12.846,14.0603,13.7245,14.2573,,8.2283,9.5724,9.5724
35E300D94E586244C0A80132,77286B8F3B924261C0A801E1,03/31/2016,9.5504,9.6467,9.8415,,,,9.5585,9.5743,9.5743
F13567C852D53D9CC0A86F98,77286B8F3B924261C0A801E1,03/31/2016,8.9688,9.398,,,,,8.8415,9.3189,9.3189
BCCB25BB3BDD62A6C0A801E1,77286B8F3B924261C0A801E1,03/31/2016,36.5495,41.7851,25.4265,23.2926,19.7765,,34.0196,37.0153,37.0153
AA3E082F44FC2D24C0A80132,77286B8F3B924261C0A801E1,03/31/2016,12.7853,17.0074,13.8765,13.2593,,,11.8044,13.4119,13.4119
57946E323EBD1007C0A80134,183A6C073B927E7DC0A80119,03/31/2016,8.7724,10.5592,15.614,21.5755,16.8595,,8.8577,8.9974,8.9974
AC253BCF3EBD89ABC0A80134,183A6C073B927E7DC0A80119,03/31/2016,6.2821,7.439,13.0427,15.5396,14.7445,,6.0921,5.9439,5.9439
6A2719D73EC65444C0A80133,183A6C073B927E7DC0A80119,03/31/2016,6.8096,7.7219,11.9979,14.4546,14.0633,,6.863,6.9593,6.9593
CC992A883ED8DA1AC0A80134,183A6C073B927E7DC0A80119,03/31/2016,8.0351,8.7933,13.1649,14.3812,16.873,,7.9254,7.7842,7.7842
6C9A24833D3C875FC0A80119,183A6C073B927E7DC0A80119,03/31/2016,7.2854,8.0361,13.8569,16.2183,16.4591,,7.1751,7.0327,7.0327
A9E848D83D876498C0A801E2,183A6C073B927E7DC0A80119,03/31/2016,8.6131,9.1612,11.7423,15.4247,15.9571,,8.5364,8.7102,8.7102
8A9B036C3EE20C4FC0A80132,183A6C073B927E7DC0A80119,03/31/2016,6.2488,6.982,12.6772,15.1401,17.06,,6.1425,6.0189,6.0189
BC4F5DEF3E7C6A59C0A80135,183A6C073B927E7DC0A80119,03/31/2016,8.0761,9.5261,13.6979,16.3148,16.9086,,7.8583,7.8974,7.8974
F49905493E7DF81FC0A80132,183A6C073B927E7DC0A80119,03/31/2016,9.1017,11.1466,16.3062,18.4742,17.7761,,9.275,9.3656,9.3656
F69C43DA5360F46CC0A86F99,183A6C073B927E7DC0A80119,03/31/2016,4.7994,6.1765,,,,,4.8348,4.7383,4.7383
061543DA5360F48DC0A86F99,183A6C073B927E7DC0A80119,03/31/2016,5.6565,6.4208,,,,,5.7037,5.5007,5.5007
9CCB23053EEB458CC0A80134,183A6C073B927E7DC0A80119,03/31/2016,6.5663,7.2398,12.0527,14.4656,14.6655,,6.6366,6.5103,6.5103
C39455A23BAD58A2C0A80119,B21103693B930967C0A801E0,03/31/2016,51.3775,54.9635,37.4946,39.1518,16.9968,,47.1847,52.9591,52.9591
A41C46563C9F2BFFC0A801E1,B21103693B930967C0A801E0,03/31/2016,32.8842,35.449,27.4019,28.6238,11.8409,,30.7529,35.514,35.514
F30F27A63CD7D6F2C0A801E1,B21103693B930967C0A801E0,03/31/2016,49.1648,50.8742,38.8618,43.5772,17.2747,,45.7535,51.0476,51.0476
D05D0D6E52C7B89FC0A86F98,B21103693B930967C0A801E0,03/31/2016,7.7811,10.1039,,,,,7.1225,7.5464,7.5464
0913593F52CB43F2C0A86F98,B21103693B930967C0A801E0,03/31/2016,9.4507,10.2753,,,,,8.8146,9.2858,9.2858
10AD593F52CB45B2C0A86F98,B21103693B930967C0A801E0,03/31/2016,10.8035,11.8427,,,,,10.2736,10.9808,10.9808
4BF7593F52CB503EC0A86F98,B21103693B930967C0A801E0,03/31/2016,11.6307,11.1129,,,,,10.9448,10.8983,10.8983
0B2A35DB52D5CE60C0A86F98,B21103693B930967C0A801E0,03/31/2016,11.4301,10.1699,,,,,10.8394,11.8557,11.8557
78B86AB63B93C7A5C0A80119,78AC6AB63B93C727C0A80119,03/31/2016,27.5554,32.2884,27.1779,23.023,21.32,,26.3299,28.8534,28.8534
2EFE5C7B399E43A5C0A801E1,FB4E2CE73979298FC0A801E0,03/31/2016,3.7105,3.4953,3.4725,2.6844,5.0319,4.4552,3.6583,3.5269,3.5269
A71C58954282D833C0A80133,FB4E2CE73979298FC0A801E0,03/31/2016,8.9679,9.0583,9.2413,9.4282,9.9119,,8.9755,8.9903,8.9903
A71E58954282D83EC0A80133,FB4E2CE73979298FC0A801E0,03/31/2016,8.9679,9.0583,9.2413,9.4282,9.9119,,8.9755,8.9903,8.9903
8006121D48BDFE0BC0A80134,FB4E2CE73979298FC0A801E0,03/31/2016,6.9882,7.6641,10.7014,14.5799,,,6.6889,5.9114,5.9114
849138D83B93DB49C0A801E0,848538D83B93DA35C0A801E0,03/31/2016,21.6112,22.2148,17.5484,15.3879,15.2734,,20.5598,22.6102,22.6102
054E17553BAA80D6C0A801E0,848538D83B93DA35C0A801E0,03/31/2016,44.9392,38.0755,33.0361,26.8081,20.9384,,42.8634,47.1039,47.1039
485918843BC74CBBC0A801E1,FEDE65113B964B91C0A80118,03/31/2016,95.8632,94.5879,56.472,79.967,35.3416,,88.133,103.7162,103.7162
FC2D22E33B97E0FAC0A801E1,FBDE22E33B97DB83C0A801E1,03/31/2016,19.0457,19.2056,13.2279,12.6856,10.0259,,17.3358,18.2689,18.2689
A66B5B5F4280221CC0A80132,A6545B5F428020F8C0A80132,03/31/2016,9.8437,10.1012,9.4904,9.7425,10.8807,,9.2234,9.8559,9.8559
A1C50D12428A9B9AC0A80132,A6545B5F428020F8C0A80132,03/31/2016,12.6747,13.537,12.1222,12.0394,11.9664,,12.0908,12.7473,12.7473
E61E017A428B8D94C0A80134,A6545B5F428020F8C0A80132,03/31/2016,27.3157,28.1729,19.773,15.1498,11.0844,,26.0182,28.3698,28.3698
8EB6365142935BD0C0A80134,A6545B5F428020F8C0A80132,03/31/2016,16.4223,18.6626,16.4075,15.6652,13.6111,,15.2377,16.2395,16.2395
838667FF42A04B69C0A80133,A6545B5F428020F8C0A80132,03/31/2016,3.5845,3.6207,3.6938,3.7685,11.6079,,3.5876,3.5935,3.5935
1008545F490530E7C0A80132,A6545B5F428020F8C0A80132,03/31/2016,26.076,27.9163,26.7111,32.0319,,,25.6227,26.365,26.365
4EB52C573B9E0E59C0A80119,1FF573633B9CF83EC0A80118,03/31/2016,31.7904,29.5456,22.6092,18.1062,13.2165,,29.2307,30.459,30.459
A34416844282DAE7C0A80133,A0BE16844282DA7CC0A80133,03/31/2016,38.1997,42.1088,34.198,25.3682,11.9071,,37.2214,39.6645,39.6645
E9FC251E4283B53BC0A80132,DBD6251E4283B40EC0A80132,03/31/2016,14.6716,13.9559,11.0263,10.0795,11.1297,,13.7815,14.5313,14.5313
27ED69B743E2693AC0A80132,DBD6251E4283B40EC0A80132,03/31/2016,18.7843,20.4316,16.6279,15.9775,10.2651,,17.3105,18.0924,18.0924
EFD939CA4283DDF9C0A80133,DBD6251E4283B40EC0A80132,03/31/2016,7.1123,7.6638,7.1927,7.9686,11.0598,,6.7386,7.0978,7.0978
CBE31FEF4284C58CC0A80134,DBD6251E4283B40EC0A80132,03/31/2016,13.0784,14.1463,11.5556,11.009,12.1304,,12.1166,12.6524,12.6524
8FF12BE94284FD48C0A80132,DBD6251E4283B40EC0A80132,03/31/2016,18.563,17.9058,13.6165,11.3714,10.725,,17.6632,18.105,18.105
FED83EF6429C97A4C0A80133,DBD6251E4283B40EC0A80132,03/31/2016,6.9946,7.3357,4.9944,5.9883,10.4887,,6.3887,7.1749,7.1749
45533492437FA821C0A80132,DBD6251E4283B40EC0A80132,03/31/2016,21.5104,23.2635,15.9751,11.4077,9.41,,20.201,20.4398,20.4398
DF6E1F5E3BA2BB4CC0A80119,DF621F5E3BA2BA45C0A80119,03/31/2016,26.303,29.664,21.4283,18.7015,17.3895,,25.0124,26.1159,26.1159
147E367A3BA60FB6C0A801E1,DF621F5E3BA2BA45C0A80119,03/31/2016,26.3232,26.4909,22.5317,19.1183,17.2331,,24.7115,25.4389,25.4389
29F214A03BA7A065C0A801E0,DF621F5E3BA2BA45C0A80119,03/31/2016,70.349,25.0924,19.174,17.7798,18.5522,,70.1825,76.2048,76.2048
FCB770BB428FA99BC0A80132,424D059942869D1CC0A80132,03/31/2016,13.0099,13.188,7.6673,6.5341,10.1692,,12.4067,13.9657,13.9657
073870BB428FAF55C0A80132,424D059942869D1CC0A80132,03/31/2016,30.9322,27.4363,16.1149,12.5009,11.3997,,29.4518,32.7705,32.7705
3EE73AB93BA761D3C0A801E1,3ED53AB93BA76044C0A801E1,03/31/2016,2.1551,4.7512,8.6459,9.7597,13.4023,,1.8925,3.5095,3.5095
FB9C48513979C975C0A801E0,9B883AE73979B54AC0A801E0,03/31/2016,8.2972,8.4208,11.2835,13.597,16.5977,9.14,7.5287,7.794,7.794
B68334A53A450B07C0A801E0,9B883AE73979B54AC0A801E0,03/31/2016,10.5676,10.188,10.5255,16.7823,17.8438,10.6123,9.6228,10.0561,10.0561
16484A4E4B437624C0A80146,2B3032873BA7BA79C0A80118,03/31/2016,23.5485,27.5674,24.3858,28.4566,,,22.1657,24.3237,24.3237
B1B355CE4D2D98ADC0A80146,2B3032873BA7BA79C0A80118,03/31/2016,8.9903,9.0809,9.2643,9.4517,9.9366,,8.9979,9.0127,9.0127
FD6C31B64E27AC3FC0A80146,2B3032873BA7BA79C0A80118,03/31/2016,9.541,9.6372,9.8318,,,,9.5491,9.5648,9.5648
EE9561A84E27CBBBC0A80146,2B3032873BA7BA79C0A80118,03/31/2016,9.541,9.6372,9.8318,,,,9.5491,9.5648,9.5648
F60612004EB1FF5AC0A80146,2B3032873BA7BA79C0A80118,03/31/2016,9.8026,14.6942,9.3362,,,,10.3647,11.7416,11.7416
CDD8153D4EB2023DC0A80146,2B3032873BA7BA79C0A80118,03/31/2016,15.253,16.113,13.4847,,,,14.2988,15.7597,15.7597
CAD16E01514C7D8CC0A80146,2B3032873BA7BA79C0A80118,03/31/2016,9.7018,9.7996,9.9975,,,,9.71,9.726,9.726
BC1B4936517637F5C0A80146,2B3032873BA7BA79C0A80118,03/31/2016,9.3028,9.3965,9.5863,9.7803,,,9.3107,9.326,9.326
4D514EEF5179EBB0C0A80146,2B3032873BA7BA79C0A80118,03/31/2016,9.3028,9.3965,9.5863,9.7803,,,9.3107,9.326,9.326
56355F7A51816E6AC0A80146,2B3032873BA7BA79C0A80118,03/31/2016,36.3132,34.8298,23.8939,17.5723,,,33.9336,37.0144,37.0144
9F94435251826882C0A80146,2B3032873BA7BA79C0A80118,03/31/2016,36.6701,35.1021,23.8958,17.2271,,,34.2311,37.4013,37.4013
B7C86EDC51845648C0A80146,2B3032873BA7BA79C0A80118,03/31/2016,36.6701,35.1021,23.8958,17.2271,,,34.2311,37.4013,37.4013
5FDB13385187FD82C0A80146,2B3032873BA7BA79C0A80118,03/31/2016,36.3132,34.8298,23.8939,17.5723,,,33.9336,37.0144,37.0144
