fund_id,fb_primarykey,FundKey,ManagerKey,AsOfDate,NAV,NAV_1,NAV_3,NAV_5,NAV_10,NAV_15,NAV_ME,NAV_QE,NAV_YE
3256-1,X'000116F253220880C0A86F99',000116F253220880C0A86F99,E90C16F2532207AAC0A86F99,9/30/2016,9.7479,9.8461,,,,,9.7559,9.7725,9.8213
6191-1,X'00036ED745D676AEC0A80134',00036ED745D676AEC0A80134,FFED6ED745D6764AC0A80134,9/30/2016,10.8776,11.1734,12.3419,8.8088,,,10.8348,10.029,11.0021
7355-5,X'00080D9A3EA1B6B2C0A80132',00080D9A3EA1B6B2C0A80132,DD8943943E3D605FC0A80135,9/30/2016,35.0379,31.654,24.9982,17.8654,16.2494,,34.9001,33.6566,33.8245
1876-2,X'00104F4F47A33E2FC0A80133',00104F4F47A33E2FC0A80133,E5A4EE86C67575424D27D96F,9/30/2016,5.8988,5.2698,6.4047,5.5229,,,5.6189,5.0981,5.6445
574-11,X'001102EC47BF187BC0A80135',001102EC47BF187BC0A80135,E3E447BC413600AAC0A80132,9/30/2016,17.0975,15.2049,16.2983,10.5918,,,16.9006,15.748,15.8266
4682-7,X'001153FF3A20D40BC0A801E0',001153FF3A20D40BC0A801E0,94471B9339D9EDD7C0A80118,9/30/2016,3.7891,1.5899,1.9427,1.2544,2.8139,2.3124,3.823,2.8899,2.1338
1289-2,X'00132ED6534C05A6C0A86F99',00132ED6534C05A6C0A86F99,9F4A70DA3D45FFD1C0A80119,9/30/2016,9.7564,9.8548,,,,,9.7645,9.7811,9.83
6349-1,X'0017604F55A40E8BC0A86FA6',0017604F55A40E8BC0A86FA6,000A604F55A40AB6C0A86FA6,9/30/2016,11.908,9.5029,,,,,11.7688,10.6395,11.7957
5192-2,X'001F13A43A8C1DAAC0A801E0',001F13A43A8C1DAAC0A801E0,E2DC027E3A70B632C0A801E0,9/30/2016,22.8675,20.3676,17.7501,16.7874,12.9701,10.4265,22.7673,23.5041,20.0887
5596-1,X'0021133742434CBBC0A80133',0021133742434CBBC0A80133,8DAE23703B731887C0A801E1,9/30/2016,9.738,9.6059,9.6168,9.3661,9.9925,,9.7567,9.7001,9.6898
5287-1,X'00242601427C595AC0A80133',00242601427C595AC0A80133,FF572601427C584BC0A80133,9/30/2016,114.3073,134.5036,96.2729,21.2569,12.4183,,111.8243,99.2666,156.4651
1352-7,X'0027680B44D8C565C0A80132',0027680B44D8C565C0A80132,0B252B7A3DC04EF3C0A80135,9/30/2016,11.4845,12.3464,11.2528,8.3046,10.5583,,11.5563,11.2042,12.3314
2390-14,X'002C35594F0B6D4AC0A80135',002C35594F0B6D4AC0A80135,F6F2151D4E90941CC0A80134,9/30/2016,12.5558,12.878,13.3484,,,,12.4565,12.2573,12.4453
7128-1,X'002D3CC239C922C8C0A801E0',002D3CC239C922C8C0A801E0,17ED5FDC39C9213DC0A801E1,9/30/2016,24.0554,23.9457,19.0155,13.5637,10.6972,9.0691,25.1301,24.792,25.702
7939-5,X'002D551B42A2F28BC0A80132',002D551B42A2F28BC0A80132,746262FC3CCEAC88C0A801E0,9/30/2016,11.4046,9.048,9.2438,9.061,12.1617,,11.4233,11.5147,9.5456
1236-10,X'002E73BA41A9F3D9C0A80133',002E73BA41A9F3D9C0A80133,F7F21DCA3CD6C3D9C0A801E0,9/30/2016,25.9949,23.8729,20.4999,13.1082,9.0215,,25.383,22.5062,23.2957
1706-2,X'0032120A4601BC9CC0A80135',0032120A4601BC9CC0A80135,0D9E54D345EDEE4EC0A80135,9/30/2016,10.8593,10.5177,10.9819,8.2237,,,10.7139,10.5563,10.4777
423-1,X'003215CF39F0CE18C0A80118',003215CF39F0CE18C0A80118,4F63422F39F0CB2EC0A80118,9/30/2016,21.381,20.2202,18.8522,12.7708,12.0395,14.8719,21.4757,21.4162,20.2891
6861-1,X'00343F9241F2B853C0A80134',00343F9241F2B853C0A80134,001E3F9241F2B70BC0A80134,9/30/2016,49.173,44.2439,27.9665,16.2822,11.271,,47.771,44.0302,49.0245
839-28,X'00395FDF5315D1B9C0A86F99',00395FDF5315D1B9C0A86F99,3920460E420125B0C0A80133,9/30/2016,8.7429,6.4401,,,,,8.7473,6.4434,6.6438
2606-13,X'003B366C51F7FC81C0A80134',003B366C51F7FC81C0A80134,3460420950F99909C0A80135,9/30/2016,11.6816,10.8772,9.9791,,,,11.7826,11.442,11.1923
5875-8,X'00432F1846A2517AC0A80132',00432F1846A2517AC0A80132,143B50CA42B1842DC0A80132,9/30/2016,3.683,3.3633,5.6484,4.4051,,,3.6923,3.4841,3.4693
3979-2,X'004531A455D49246C0A86FA6',004531A455D49246C0A86FA6,45764C1C542712D8C0A86F98,9/30/2016,10.0586,9.7522,,,,,10.1164,9.9763,10.0209
6275-1,X'00494AAE43F39EF5C0A80134',00494AAE43F39EF5C0A80134,FA654AAE43F39EB6C0A80134,9/30/2016,14.83,13.6791,12.2856,8.1736,11.1916,,13.4007,12.3929,13.0953
573-1,X'004B3D623A21C810C0A80118',004B3D623A21C810C0A80118,2C701A203A21C541C0A801E0,9/30/2016,4.7591,4.7911,4.4993,3.8937,4.4817,3.9504,4.679,4.4324,4.6724
2598-9,X'00552501512BB676C0A80132',00552501512BB676C0A80132,2C4E1EF550F4C0B9C0A80132,9/30/2016,18.6283,16.2103,11.9457,,,,18.2738,17.6563,16.5238
5505-7,X'005B21CF40C5A8FFC0A80133',005B21CF40C5A8FFC0A80133,14F912F040B1D2D5C0A80133,9/30/2016,8.2598,5.728,9.6066,20.5648,13.9013,,7.8204,8.7907,5.7215
1533-9,X'005C494344798EFBC0A80132',005C494344798EFBC0A80132,E4771344444CB283C0A80132,9/30/2016,10.9353,10.5069,10.1693,7.0465,9.915,,10.9936,10.2272,10.2217
953-13,X'005F5C2842CAA4DFC0A80133',005F5C2842CAA4DFC0A80133,166928E23B5F3A9BC0A80119,9/30/2016,9.9924,11.8019,19.4502,11.628,78.3307,,8.4781,9.8815,13.283
1104-4,X'006257AF43273A07C0A80132',006257AF43273A07C0A80132,E960047C42C0032FC0A80133,9/30/2016,13.4793,15.9883,12.0951,10.7721,9.916,,13.4941,12.6058,15.1931
1100-28,X'0063510C48BEB40FC0A80132',0063510C48BEB40FC0A80132,22E749F03BD5F93FC0A80118,9/30/2016,14.8327,13.7642,11.3533,7.6029,,,15.7294,15.1144,14.6011
725-4,X'00636B8843C5EAA8C0A80132',00636B8843C5EAA8C0A80132,4337501241C2945CC0A80133,9/30/2016,11.8631,15.6736,14.8292,10.9791,9.3428,,11.8472,11.174,13.691
1341-2,X'00662C37436FFCA8C0A80134',00662C37436FFCA8C0A80134,71D52C37436FEA90C0A80134,9/30/2016,26.3413,23.4443,17.7606,12.828,12.0482,,26.3194,25.8203,25.2154
4990-1,X'00782845398CCBD0C0A80118',00782845398CCBD0C0A80118,00622845398CCAF3C0A80118,9/30/2016,87.1973,55.3268,34.4197,24.1128,6.2445,3.3819,80.7719,75.8676,70.9238
2238-15,X'007C68A9529F3EC6C0A86F85',007C68A9529F3EC6C0A86F85,AFC551984D205B9DC0A80133,9/30/2016,12.8778,11.064,,,,,12.8675,12.5808,11.8598
7518-6,X'007F655341BBE064C0A80132',007F655341BBE064C0A80132,52E841E13F88B224C0A80132,9/30/2016,23.7997,22.713,15.4466,12.961,10.2061,,24.1663,24.7254,23.7298
845-4,X'008B178B4BF131DFC0A80132',008B178B4BF131DFC0A80132,A63C481842055C87C0A80134,9/30/2016,16.5383,14.9213,14.7204,9.7182,,,16.0077,15.7952,15.0903
7597-10,X'008D3C2B4B53150DC0A80135',008D3C2B4B53150DC0A80135,B0753C2B4B530EC9C0A80135,9/30/2016,18.5375,15.9239,15.1399,10.1075,,,19.1997,18.2762,17.4636
1727-12,X'009137AE4647B91DC0A80132',009137AE4647B91DC0A80132,8878416946377D7CC0A80132,9/30/2016,12.1315,10.8545,10.1465,6.8084,,,11.969,11.6301,11.338
2654-2,X'009A54D953345203C0A86F99',009A54D953345203C0A86F99,3BCE483A514D6DB7C0A80132,9/30/2016,10.0685,9.1916,,,,,9.9583,9.2505,9.501
6169-1,X'009E6F6147C1AA6EC0A80134',009E6F6147C1AA6EC0A80134,FC086F6147C1AA1AC0A80134,9/30/2016,37.633,40.8733,21.4033,10.5628,,,37.245,34.8796,44.434
5781-2,X'00A3324C3C8386C4C0A80118',00A3324C3C8386C4C0A80118,53421AE53BA8ADD0C0A801E1,9/30/2016,18.392,18.2507,14.3611,7.259,7.9024,,18.4182,17.3899,20.118
1823-15,X'00B203204E0C979EC0A80134',00B203204E0C979EC0A80134,9F0A02EF47306086C0A80135,9/30/2016,11.3689,10.5848,10.7572,8.8793,,,11.3884,11.4894,10.6312
552-1,X'00B523143A243BADC0A801E1',00B523143A243BADC0A801E1,756557D63A1CAD9CC0A80118,9/30/2016,15.1312,15.8985,18.2586,14.0671,11.5727,7.087,15.1714,14.7925,15.4114
5705-9,X'00B670E543BA7351C0A80132',00B670E543BA7351C0A80132,BF1C12853998BCCDC0A801E0,9/30/2016,9.4553,8.265,10.919,9.822,10.02,,9.2699,8.701,8.2316
5613-4,X'00B926CF440DF408C0A80134',00B926CF440DF408C0A80134,6BCC15CA43CC653BC0A80133,9/30/2016,22.6331,21.7951,18.2482,11.7413,9.4466,,23.164,21.4201,23.5567
1928-18,X'00B96B764A047CD0C0A80134',00B96B764A047CD0C0A80134,C8500D0C48382F8EC0A80132,9/30/2016,15.2715,16.3755,18.554,11.9968,,,15.8706,15.1621,16.4766
2581-2,X'00BC58385137EE87C0A80135',00BC58385137EE87C0A80135,9D2B15A450D53813C0A80132,9/30/2016,9.6636,9.753,9.9443,,,,9.6708,9.6858,9.7318
1091-2,X'00BD73F83BC63757C0A80118',00BD73F83BC63757C0A80118,57E156033BC5AC29C0A801E1,9/30/2016,22.8484,20.9027,20.7865,14.9982,14.8288,,22.5737,22.2877,21.3667
4809-1,X'00BE010039763F55C0A801E0',00BE010039763F55C0A801E0,FD33010039763C1CC0A801E0,9/30/2016,7.2096,6.3672,4.7804,1.7482,0.4431,2.2493,7.0551,6.4699,6.5525
5474-5,X'00C71DBA49F91CE3C0A80135',00C71DBA49F91CE3C0A80135,CA400B2D39DAB1ECC0A80118,9/30/2016,26.3417,24.6337,19.9777,12.901,,,26.1575,26.1317,26.0348
187-3,X'00D0238D3A847C75C0A801E0',00D0238D3A847C75C0A801E0,12474CFF399B036FC0A80118,9/30/2016,21.6398,20.2884,18.09,14.5604,20.7992,9.4888,21.4347,20.6923,20.3493
8012-2,X'00D43CA13A8BFCCDC0A80118',00D43CA13A8BFCCDC0A80118,B12B3A17398E6886C0A80119,9/30/2016,13.0749,12.015,10.3093,8.6602,12.1447,9.5045,13.2571,12.9466,12.3778
2130-8,X'00DA1E494E3FB65AC0A80133',00DA1E494E3FB65AC0A80133,7FAC59274B7BBFE2C0A80134,9/30/2016,7.287,6.8728,7.7756,8.9003,,,7.2562,7.3028,6.736
7764-6,X'00DD52B94CB8A890C0A80135',00DD52B94CB8A890C0A80135,68FD3076473BD53FC0A80134,9/30/2016,7.8045,7.4882,8.441,9.2008,,,7.7888,7.675,7.3992
7605-2,X'00E1442739FDA86DC0A80118',00E1442739FDA86DC0A80118,EDB9353139FD87C2C0A80118,9/30/2016,68.2268,42.8936,27.8531,20.5816,7.2574,4.6418,62.9007,58.7021,56.1101
4868-1,X'00E26D4E4172B868C0A80133',00E26D4E4172B868C0A80133,424951993D6A83F4C0A801E2,9/30/2016,5.7309,5.8173,6.0853,6.497,9.8261,,5.734,5.7339,5.8037
4996-1,X'00E514253B5EA264C0A801E1',00E514253B5EA264C0A801E1,00D914253B5EA0EEC0A801E1,9/30/2016,50.4521,63.1553,42.9941,15.1052,15.6487,9.3725,49.6329,53.1152,64.5987
7518-7,X'00E703A443E18F35C0A80133',00E703A443E18F35C0A80133,52E841E13F88B224C0A80132,9/30/2016,5.9488,6.285,7.5396,5.7367,7.5199,,5.5518,5.0977,5.355
901-15,X'00E84D91491918A7C0A80134',00E84D91491918A7C0A80134,879C5577423B9F7FC0A80133,9/30/2016,15.0841,13.2554,13.0177,10.3329,,,15.2329,15.4571,13.9993
8266-2,X'00EA1B1D4D2CC1E0C0A80134',00EA1B1D4D2CC1E0C0A80134,B77B55184D29F1E1C0A80134,9/30/2016,16.4301,15.5931,13.5193,9.721,,,16.6125,16.4212,16.4716
6989-1,X'00F055F842551383C0A80132',00F055F842551383C0A80132,00DA55F842551343C0A80132,9/30/2016,40.1004,38.1543,26.271,17.3143,16.1088,,39.7665,37.9531,42.2819
1696-2,X'00F14B3445D47DD9C0A80132',00F14B3445D47DD9C0A80132,BDBA617B45CCA3E9C0A80135,9/30/2016,20.1006,18.1903,15.7975,10.9259,,,20.063,18.9239,18.7416
207-4,X'00F23C933F59399EC0A80132',00F23C933F59399EC0A80132,E86252EB3F41A36AC0A80134,9/30/2016,19.8038,19.2228,16.1731,8.4149,11.3402,,19.5559,18.5227,18.8405
4086-1,X'00F52FC8396629ACC0A801E1',00F52FC8396629ACC0A801E1,00EB2FC839662879C0A801E1,9/30/2016,15.5952,14.3438,11.4058,5.7624,4.6486,4.2055,15.7993,14.2968,16.1856
464-7,X'0100260239FA4FB1C0A801E1',0100260239FA4FB1C0A801E1,52A1119D39FA4DBDC0A80118,9/30/2016,43.4587,36.7607,42.181,21.7664,13.3039,8.7452,43.017,40.7337,37.6302
795-3,X'010248FD3CA147E5C0A801E1',010248FD3CA147E5C0A801E1,420420DC3ADF7FF6C0A801E1,9/30/2016,25.0602,24.3949,26.3695,18.9467,14.2765,,24.3966,22.91,23.4951
6893-4,X'01040995408FC61BC0A80133',01040995408FC61BC0A80133,473F3D8840290379C0A80132,9/30/2016,18.443,15.681,13.0904,9.5903,11.4308,,17.5928,15.9723,16.3323
7651-5,X'010450EF4CFE5DD7C0A80132',010450EF4CFE5DD7C0A80132,50622BBE4CD1C630C0A80135,9/30/2016,15.694,13.6506,12.1504,9.6541,,,15.7631,15.5463,14.5186
1625-3,X'01082BFF4790DE96C0A80132',01082BFF4790DE96C0A80132,8E5502F2452C6DC9C0A80134,9/30/2016,24.5639,22.4504,19.8857,13.931,,,24.4209,23.8744,22.9227
2771-1,X'010B4896524D695AC0A80135',010B4896524D695AC0A80135,00F54896524D68D0C0A80135,9/30/2016,8.5661,8.9592,,,,,8.5021,8.9305,8.3147
5101-1,X'011103773F05003EC0A80133',011103773F05003EC0A80133,7757429E3E3B1580C0A80135,9/30/2016,35.312,25.9554,27.7649,19.7036,11.8486,,33.0434,31.3159,33.8674
907-2,X'01116199423CB274C0A80134',01116199423CB274C0A80134,D5874E81423C860FC0A80133,9/30/2016,6.7512,7.5908,6.7149,7.6722,10.4599,,7.0326,6.8509,8.006
4769-4,X'011811E639E2C80DC0A80118',011811E639E2C80DC0A80118,277F259B39DA30AFC0A80119,9/30/2016,23.0241,20.8996,14.6729,11.0515,6.9705,3.1901,21.8888,19.7773,20.6019
6833-1,X'01182528562AF9A6C0A86FA6',01182528562AF9A6C0A86FA6,010A2528562AF8D2C0A86FA6,9/30/2016,9.9065,,,,,,9.9146,9.9315,9.9811
1965-8,X'011A5DD451DF37F5C0A80134',011A5DD451DF37F5C0A80134,82AB64F748843AF8C0A80135,9/30/2016,9.6827,9.7803,9.9778,,,,9.6906,9.7071,9.7556
4769-5,X'011B11E639E2C925C0A80118',011B11E639E2C925C0A80118,277F259B39DA30AFC0A80119,9/30/2016,9.6231,7.0457,5.5321,3.3636,4.7041,4.2044,9.3046,8.472,8.1809
5048-2,X'011B401539768DF1C0A801E0',011B401539768DF1C0A801E0,986162023973E2DBC0A801E1,9/30/2016,7.3187,7.3925,7.5418,7.6944,8.0587,8.0868,7.3247,7.3372,7.3739
5910-1,X'011C359739DB079DC0A80118',011C359739DB079DC0A80118,AC8253E539DB0696C0A80119,9/30/2016,11.4804,13.0997,11.6833,6.1691,7.9442,6.1355,11.6204,11.0626,13.9536
2390-15,X'011F0E0A51DC609DC0A80134',011F0E0A51DC609DC0A80134,F6F2151D4E90941CC0A80134,9/30/2016,10.5835,5.2422,10.3549,,,,10.2297,11.0314,5.1873
7239-1,X'012018B739FCA948C0A80119',012018B739FCA948C0A80119,C2EF181A39FCA82AC0A80119,9/30/2016,12.9448,10.9863,8.5159,5.5583,4.6087,3.5463,12.6857,11.5891,12.2494
1995-11,X'01213D2F48EE82ABC0A80134',01213D2F48EE82ABC0A80134,2DE94FAC48E2EACCC0A80135,9/30/2016,17.2609,13.9291,16.7916,15.7511,,,16.8546,16.2332,14.0384
127-23,X'01290B15491AF338C0A80133',01290B15491AF338C0A80133,A0795F893EF9CE00C0A80134,9/30/2016,29.5558,26.9053,24.0102,16.1159,,,30.0786,29.62,28.0284
533-13,X'012928D34836C41CC0A80135',012928D34836C41CC0A80135,47BA73593A194105C0A80119,9/30/2016,23.1101,21.3287,18.8623,14.1842,,,22.964,22.5586,21.607
7644-9,X'012A4B09433CFB62C0A80134',012A4B09433CFB62C0A80134,3FD9078A40F2C1D6C0A80134,9/30/2016,13.2614,12.9816,11.3835,8.1706,10.7501,,13.3628,13.3866,13.3858
8756-8,X'013103343D571CA4C0A801E0',013103343D571CA4C0A801E0,D8CF5D463D3F26D8C0A80118,9/30/2016,37.2568,34.098,30.0409,20.7297,22.5797,,38.1211,36.8477,35.0903
5654-3,X'013274F5424C3B05C0A80132',013274F5424C3B05C0A80132,B5750D824236E15FC0A80134,9/30/2016,21.4434,22.0656,17.0303,10.2228,9.7667,,21.0868,20.6185,21.4583
5824-28,X'01345B2E45DD634DC0A80135',01345B2E45DD634DC0A80135,F2164DFC40B19F6BC0A80132,9/30/2016,17.0632,14.2525,13.3251,8.6456,,,16.9382,16.5661,15.0748
2757-1,X'013C2E4C52433CE0C0A80132',013C2E4C52433CE0C0A80132,01192E4C52433C63C0A80132,9/30/2016,10.0073,9.9199,9.9942,,,,10.0161,9.9657,9.9712
3690-1,X'014003F453C56715C0A86F98',014003F453C56715C0A86F98,F52803F453C566D0C0A86F98,9/30/2016,9.7156,9.8121,,,,,9.7363,9.6901,9.846
2010-31,X'0152365957AB3102C0A86FA6',0152365957AB3102C0A86FA6,025D68BC49007C50C0A80134,9/30/2016,10.175,,,,,,9.8973,,
5838-1,X'0154611C4286DDD0C0A80132',0154611C4286DDD0C0A80132,013E611C4286DD84C0A80132,9/30/2016,31.7928,33.1313,21.9137,11.3642,12.88,,32.0145,32.395,34.0609
7239-2,X'015818B739FCA9BBC0A80119',015818B739FCA9BBC0A80119,C2EF181A39FCA82AC0A80119,9/30/2016,3.6539,3.4102,2.796,2.4312,3.5356,2.7695,3.5874,3.4838,3.588
7758-3,X'015E40703FF8D81EC0A80133',015E40703FF8D81EC0A80133,CD6B4DAA3E8D0F63C0A80134,9/30/2016,9.3687,8.3356,8.6421,8.574,10.2987,,9.1965,8.8357,8.5773
4993-9,X'015E4BC63A8D83E7C0A801E0',015E4BC63A8D83E7C0A801E0,40A872B33A8ADA0EC0A80118,9/30/2016,4.8582,4.5553,2.698,3.3026,3.5283,2.3441,4.8606,4.8583,5.1239
5657-5,X'0168417B41EBFE7CC0A80132',0168417B41EBFE7CC0A80132,C10A0F5E41E7FC5AC0A80132,9/30/2016,12.1192,13.4007,14.5218,9.0305,9.4549,,12.3147,11.6484,12.7737
3479-2,X'016860B75370FDE6C0A86F99',016860B75370FDE6C0A86F99,E34560B75370FD0AC0A86F99,9/30/2016,9.7661,9.862,,,,,9.7749,9.7916,9.8402
8135-5,X'017131315130EB58C0A80134',017131315130EB58C0A80134,B4EB0364484153C3C0A80134,9/30/2016,9.6477,9.7449,9.9418,,,,9.6557,9.6721,9.7204
3479-3,X'017260B75370FE4FC0A86F99',017260B75370FE4FC0A86F99,E34560B75370FD0AC0A86F99,9/30/2016,9.7723,9.8647,,,,,9.7803,9.7928,9.8366
946-1,X'017856233F0C2323C0A80133',017856233F0C2323C0A80133,D69169203B5EC8E7C0A801E1,9/30/2016,25.3333,22.545,19.8195,14.4705,12.6602,,25.4037,24.572,23.9344
471-6,X'018D4833579EBE97C0A86FA6',018D4833579EBE97C0A86FA6,0432125739FCBDC2C0A80118,9/30/2016,9.9604,,,,,,10.0355,,
5895-2,X'019113283D46FB95C0A80119',019113283D46FB95C0A80119,16CF10A13D3DC36EC0A80119,9/30/2016,38.561,36.1232,28.6183,16.3285,16.5328,,40.921,39.6663,37.4177
5689-7,X'019241824319DED0C0A80133',019241824319DED0C0A80133,9D6324403F8C290FC0A80133,9/30/2016,9.352,10.0747,8.5005,6.471,10.6749,,9.5325,9.2675,10.4188
8386-1,X'0196255F56CE319BC0A86FA6',0196255F56CE319BC0A86FA6,0189255F56CE30D2C0A86FA6,9/30/2016,9.9402,,,,,,9.9484,9.9653,
5286-3,X'019A4A473A378734C0A801E1',019A4A473A378734C0A801E1,74CE14A83A377854C0A801E1,9/30/2016,5.3215,5.3847,5.4777,5.5542,5.8736,7.141,5.3305,5.3375,5.3653
2449-10,X'019B6F9550A99CBDC0A80132',019B6F9550A99CBDC0A80132,D5DF10BA4F2EE713C0A80134,9/30/2016,17.4548,16.3646,13.2927,,,,17.4301,16.5163,16.5988
869-6,X'019D1C7942223162C0A80133',019D1C7942223162C0A80133,82034CF0421B8D43C0A80133,9/30/2016,6.8331,6.902,7.0414,7.1842,7.5546,,6.8387,6.8504,6.8846
43-4,X'019F67CC43E0F304C0A80134',019F67CC43E0F304C0A80134,F55B0329404EDA70C0A80132,9/30/2016,9.0597,8.5469,11.7659,9.8253,8.4639,,8.8703,8.9365,8.0476
316-19,X'01A263BE52E9472FC0A86F9C',01A263BE52E9472FC0A86F9C,C7A908FE39D29EF9C0A80118,9/30/2016,9.525,9.5024,,,,,9.492,9.4378,9.4876
2247-17,X'01A74F9F4EBBFB37C0A80133',01A74F9F4EBBFB37C0A80133,2C4A48194D30699EC0A80135,9/30/2016,18.6568,18.1661,13.9211,,,,18.4699,17.853,19.2041
632-4,X'01B04A8852A53BCAC0A86F85',01B04A8852A53BCAC0A86F85,2C223EBE404B9DE2C0A80133,9/30/2016,9.7225,9.8205,,,,,9.7305,9.7471,9.7958
2940-1,X'01B76FDF52D88E73C0A86F98',01B76FDF52D88E73C0A86F98,F3E16FDF52D88D7FC0A86F98,9/30/2016,9.6898,9.7842,,,,,9.698,9.7122,9.7559
818-4,X'01B853B8516ED069C0A80135',01B853B8516ED069C0A80135,474A57E441F88D2BC0A80133,9/30/2016,8.7103,6.0204,9.501,,,,8.5079,8.281,7.8688
6089-7,X'01B90D0647A2CB3FDAA5D03F',01B90D0647A2CB3FDAA5D03F,55F9E0092B33B6E334764AA4,9/30/2016,1.2909,1.1332,2.1524,3.6541,,,1.2895,1.2715,1.2758
6888-5,X'01BC00753FD0A9C5C0A80134',01BC00753FD0A9C5C0A80134,310441823FCE2C6AC0A80133,9/30/2016,51.0479,34.6795,27.4158,21.768,12.4387,,47.5814,45.0243,42.454
4737-6,X'01BD329541ACF19CC0A80132',01BD329541ACF19CC0A80132,DBB458C8417EEFBEC0A80133,9/30/2016,18.7307,16.7296,19.618,13.8123,12.0666,,19.3999,18.8647,17.8333
7397-7,X'01BD5FD94288386EC0A80134',01BD5FD94288386EC0A80134,E46317154282F00BC0A80132,9/30/2016,14.5775,13.3542,11.8126,9.9937,12.5649,,14.7874,14.7801,14.1215
2757-2,X'01BF2E4C52433FF1C0A80132',01BF2E4C52433FF1C0A80132,01192E4C52433C63C0A80132,9/30/2016,9.7029,9.8006,9.9986,,,,9.7108,9.7273,9.776
703-4,X'01C102263A75EF4FC0A80118',01C102263A75EF4FC0A80118,175017A03A6F3BB5C0A801E1,9/30/2016,13.2063,12.3328,12.202,12.2761,12.8334,8.4547,13.8152,13.0882,12.0822
8322-1,X'01C103703EFCA7E1C0A80134',01C103703EFCA7E1C0A80134,FF7A03703EFCA785C0A80134,9/30/2016,49.2208,32.7822,24.2658,20.5379,16.0554,,46.2518,42.6237,40.5762
6987-1,X'01C225C53E57B099C0A80132',01C225C53E57B099C0A80132,01B325C53E57AFA2C0A80132,9/30/2016,41.1651,31.8799,24.6012,19.4529,15.2987,,39.1766,35.083,33.9819
1929-1,X'01C5687A483AA0C2C0A80134',01C5687A483AA0C2C0A80134,F1F8687A483AA015C0A80134,9/30/2016,25.8697,21.6032,15.8557,11.3671,,,25.4067,24.261,23.651
6994-1,X'01C711193D3C9196C0A801E0',01C711193D3C9196C0A801E0,01B811193D3C9112C0A801E0,9/30/2016,30.2307,28.2267,20.116,14.7392,11.0921,,29.0472,26.4483,27.6242
7930-1,X'01CA1EA5503819CCC0A80132',01CA1EA5503819CCC0A80132,01AF1EA55038195DC0A80132,9/30/2016,9.5979,9.6946,9.8905,,,,9.6058,9.6221,9.6702
6521-1,X'01CB025B509DEA6DC0A80134',01CB025B509DEA6DC0A80134,01B5025B509DEA04C0A80134,9/30/2016,9.9037,10.126,10.0201,,,,9.7336,9.4169,10.0617
4065-2,X'01CE30733A4AD162C0A801E1',01CE30733A4AD162C0A801E1,09041B8E3986D93AC0A80118,9/30/2016,73.2963,74.0349,75.5306,44.9436,7.8459,5.774,73.3565,73.4812,73.8486
1308-1,X'01CF484C3D6ACC9BC0A801E2',01CF484C3D6ACC9BC0A801E2,01C1484C3D6ACAB0C0A801E2,9/30/2016,23.9848,22.9823,18.7389,12.0705,13.9268,,24.2368,23.1287,23.5698
49-2,X'01D11D18396BDC75C0A801E0',01D11D18396BDC75C0A801E0,01A01D18396BD91AC0A801E0,9/30/2016,9.6211,7.6423,7.731,6.279,12.0868,8.5957,9.7726,9.4506,8.0812
7645-1,X'01D1707146F196F4C0A80134',01D1707146F196F4C0A80134,E76E707146F195DDC0A80134,9/30/2016,24.4856,22.6304,19.1751,14.1781,,,23.9126,22.8204,23.6779
1925-12,X'01DE635849A8BBFFC0A80134',01DE635849A8BBFFC0A80134,63E207F7482646B1C0A80132,9/30/2016,31.3534,31.6395,29.5764,18.0164,,,32.215,31.1324,32.2125
5198-5,X'01E3719C3C79697EC0A801E0',01E3719C3C79697EC0A801E0,5C22317B3B39E0E8C0A801E0,9/30/2016,9.8911,9.5815,8.9808,8.0841,14.8995,,9.6621,9.2947,9.8896
1972-12,X'01F12F964911EB8AC0A80132',01F12F964911EB8AC0A80132,937963CD4894782BC0A80132,9/30/2016,18.4809,15.2982,15.2308,11.8501,,,18.3015,18.8997,15.3645
6928-2,X'01F8158342D439F8C0A80132',01F8158342D439F8C0A80132,74AA111A42CB1EF9C0A80133,9/30/2016,56.1668,38.7385,31.7885,20.5181,9.4187,,52.5818,49.0113,49.9893
4484-3,X'02057222397D0E78C0A80119',02057222397D0E78C0A80119,ADA9260A3974DCB6C0A801E1,9/30/2016,5.163,4.6357,4.7175,3.6871,4.7642,2.6645,5.1252,5.1012,5.1495
839-16,X'020839BF433A8CA7C0A80133',020839BF433A8CA7C0A80133,3920460E420125B0C0A80133,9/30/2016,69.6087,57.9047,64.1454,43.8085,11.9599,,67.4062,65.4807,64.0243
1602-5,X'020B5A32459BB4DAC0A80135',020B5A32459BB4DAC0A80135,9F3E029844F21065C0A80133,9/30/2016,20.0715,18.6468,16.7001,11.2196,,,20.5553,20.7973,20.7626
4066-1,X'021008643DA6B405C0A80134',021008643DA6B405C0A80134,020208643DA6B37CC0A80134,9/30/2016,189.304,184.6168,113.234,92.5349,33.8802,,183.1175,173.678,182.1961
4754-7,X'0212188C3A0C18C3C0A80118',0212188C3A0C18C3C0A80118,B6D931CA39F82E14C0A801E1,9/30/2016,-0.4746,-0.464,-0.4436,-0.424,-0.3789,9.7108,-0.4737,-0.4719,-0.4666
