FundKey,ManagerKey,AsOfDate,NAV,NAV_1,NAV_3,NAV_5,NAV_10,NAV_15,NAV_ME,NAV_QE,NAV_YE
AD4700D93B8FC19FC0A801E1,AD3B00D93B8FC128C0A801E1,12/31/2014,15.2886,15.2777,16.0404,14.7863,17.2262,,15.425,15.276,15.2777
C8BD650D3C35F78BC0A80118,AD3B00D93B8FC128C0A801E1,12/31/2014,4.6873,4.8058,6.6169,6.6844,14.6392,,4.7157,4.8567,4.8058
2AE949A2420D1041C0A80132,AD3B00D93B8FC128C0A801E1,12/31/2014,6.2566,6.292,6.455,5.7965,,,6.39,6.334,6.292
A1F350A14CB754D0C0A80134,AD3B00D93B8FC128C0A801E1,12/31/2014,7.111,7.2948,9.8735,,,,7.0811,7.2945,7.2948
52465F895528205BC0A86FA6,AD3B00D93B8FC128C0A801E1,12/31/2014,,,,,,,,,
7D25345C42751430C0A80132,7CEB345C42751339C0A80132,12/31/2014,16.7933,16.1098,11.6382,10.2683,,,16.9123,16.5905,16.1098
E2EA1D37469ACF58C0A80135,7CEB345C42751339C0A80132,12/31/2014,12.0918,11.6933,8.9895,8.2637,,,12.2707,12.0864,11.6933
C10C2E563C40AAF6C0A801E0,364E03D13B9017F7C0A801E1,12/31/2014,15.5857,13.3478,10.8806,8.8465,10.5913,,15.2145,14.3187,13.3478
C10E2E563C40AD27C0A801E0,364E03D13B9017F7C0A801E1,12/31/2014,23.7586,23.5167,15.9286,12.6533,11.8366,,23.5809,22.1833,23.5167
C0C732DC4D53205CC0A80135,364E03D13B9017F7C0A801E1,12/31/2014,13.9653,13.6385,9.7956,,,,13.8254,13.1945,13.6385
D1F532B051EAF5E9C0A80132,364E03D13B9017F7C0A801E1,12/31/2014,11.2639,10.9697,,,,,11.3387,10.6068,10.9697
D20332B051EAF6AEC0A80132,364E03D13B9017F7C0A801E1,12/31/2014,12.7433,10.8382,,,,,12.5619,11.6652,10.8382
D47F142F4283D0E2C0A80134,8BA9008242768D51C0A80132,12/31/2014,16.1633,16.5295,13.162,10.9858,,,16.4998,17.0648,16.5295
5EE004CF42E66FFCC0A80133,8BA9008242768D51C0A80132,12/31/2014,18.0657,15.5473,8.6746,8.0593,,,18.5605,18.3652,15.5473
63EC093A48CFFB96C0A80132,8BA9008242768D51C0A80132,12/31/2014,16.1803,14.75,10.7521,9.4338,,,16.3603,15.6961,14.75
967F6ADD48F785A8C0A80133,8BA9008242768D51C0A80132,12/31/2014,9.4744,9.5581,9.7215,9.8961,,,9.4847,9.4965,9.5581
77356B8F3B92437DC0A801E1,77286B8F3B924261C0A801E1,12/31/2014,38.4152,36.984,23.1458,19.1933,19.229,,38.9403,36.6301,36.984
61EE61CA48D85D87C0A80134,77286B8F3B924261C0A801E1,12/31/2014,14.8434,16.5389,11.1604,8.9931,,,14.7741,14.9589,16.5389
F736024648F220DEC0A80134,77286B8F3B924261C0A801E1,12/31/2014,14.9891,12.9919,11.775,10.8404,,,15.5917,14.4965,12.9919
32BA621F49903892C0A80134,77286B8F3B924261C0A801E1,12/31/2014,23.6729,21.5183,12.0906,18.0402,,,23.2524,21.9427,21.5183
09794B8041A9E437C0A80134,77286B8F3B924261C0A801E1,12/31/2014,14.5018,15.7737,11.1967,8.7255,10.7243,,15.3996,15.7238,15.7737
35E300D94E586244C0A80132,77286B8F3B924261C0A801E1,12/31/2014,9.6705,9.7677,9.9653,,,,9.6787,9.6949,9.7677
F13567C852D53D9CC0A86F98,77286B8F3B924261C0A801E1,12/31/2014,9.6383,,,,,,9.6765,9.6119,
BCCB25BB3BDD62A6C0A801E1,77286B8F3B924261C0A801E1,12/31/2014,38.2286,30.8853,22.7947,18.0868,15.0403,,39.7078,37.6003,30.8853
AA3E082F44FC2D24C0A80132,77286B8F3B924261C0A801E1,12/31/2014,16.5993,15.8701,11.3082,8.9409,,,16.5725,16.478,15.8701
57946E323EBD1007C0A80134,183A6C073B927E7DC0A80119,12/31/2014,11.0759,14.6657,20.0952,21.6947,13.8432,,11.3072,12.8015,14.6657
AC253BCF3EBD89ABC0A80134,183A6C073B927E7DC0A80119,12/31/2014,7.6565,12.142,14.5186,14.9752,13.8692,,7.8949,9.9089,12.142
6A2719D73EC65444C0A80133,183A6C073B927E7DC0A80119,12/31/2014,8.2136,10.4776,13.4355,13.601,12.4728,,8.14,9.341,10.4776
CC992A883ED8DA1AC0A80134,183A6C073B927E7DC0A80119,12/31/2014,8.9652,11.2784,13.3156,14.6777,13.8199,,9.132,10.6711,11.2784
6C9A24833D3C875FC0A80119,183A6C073B927E7DC0A80119,12/31/2014,8.4767,12.1502,15.3357,15.6005,13.4215,,8.7214,10.5364,12.1502
A9E848D83D876498C0A801E2,183A6C073B927E7DC0A80119,12/31/2014,9.3359,11.2101,14.4328,14.2887,14.3772,,9.3977,9.9519,11.2101
8A9B036C3EE20C4FC0A80132,183A6C073B927E7DC0A80119,12/31/2014,7.1186,11.455,14.365,14.8341,14.1827,,7.3322,9.3364,11.455
BC4F5DEF3E7C6A59C0A80135,183A6C073B927E7DC0A80119,12/31/2014,9.8533,12.4352,15.4999,15.1382,14.2194,,10.0332,11.5152,12.4352
F49905493E7DF81FC0A80132,183A6C073B927E7DC0A80119,12/31/2014,11.6545,14.7279,17.4727,17.4779,14.1842,,11.8236,13.3789,14.7279
F69C43DA5360F46CC0A86F99,183A6C073B927E7DC0A80119,12/31/2014,6.6111,,,,,,6.9177,9.097,
061543DA5360F48DC0A86F99,183A6C073B927E7DC0A80119,12/31/2014,6.726,,,,,,7.0231,9.1017,
9CCB23053EEB458CC0A80134,183A6C073B927E7DC0A80119,12/31/2014,7.4991,10.9891,13.5938,13.9117,13.1964,,7.7663,9.5186,10.9891
C39455A23BAD58A2C0A80119,B21103693B930967C0A801E0,12/31/2014,56.4587,51.6604,33.887,21.2706,14.2307,,57.9683,51.9509,51.6604
A41C46563C9F2BFFC0A801E1,B21103693B930967C0A801E0,12/31/2014,37.0244,34.9421,24.2756,15.2891,9.1811,,37.387,33.2982,34.9421
F30F27A63CD7D6F2C0A801E1,B21103693B930967C0A801E0,12/31/2014,54.2599,50.8163,36.6611,21.892,13.1819,,54.1683,48.9154,50.8163
D05D0D6E52C7B89FC0A86F98,B21103693B930967C0A801E0,12/31/2014,10.8314,,,,,,10.0639,9.2985,
0913593F52CB43F2C0A86F98,B21103693B930967C0A801E0,12/31/2014,10.0507,,,,,,10.2793,10.0142,
10AD593F52CB45B2C0A86F98,B21103693B930967C0A801E0,12/31/2014,11.2594,,,,,,11.2099,10.7837,
4BF7593F52CB503EC0A86F98,B21103693B930967C0A801E0,12/31/2014,11.2407,,,,,,11.4657,10.9686,
0B2A35DB52D5CE60C0A86F98,B21103693B930967C0A801E0,12/31/2014,9.8134,,,,,,10.1336,9.9727,
78B86AB63B93C7A5C0A80119,78AC6AB63B93C727C0A80119,12/31/2014,31.4146,32.5467,18.5791,16.9045,18.979,,30.7706,32.2525,32.5467
2EFE5C7B399E43A5C0A801E1,FB4E2CE73979298FC0A801E0,12/31/2014,3.5101,3.5367,3.0158,2.4166,3.8856,,3.4824,3.4206,3.5367
A71C58954282D833C0A80133,FB4E2CE73979298FC0A801E0,12/31/2014,9.0806,9.1719,9.3575,9.5465,,,9.0884,9.1036,9.1719
A71E58954282D83EC0A80133,FB4E2CE73979298FC0A801E0,12/31/2014,9.0806,9.1719,9.3575,9.5465,,,9.0884,9.1036,9.1719
8006121D48BDFE0BC0A80134,FB4E2CE73979298FC0A801E0,12/31/2014,8.1985,8.9555,10.8775,9.4387,,,8.1946,8.5962,8.9555
849138D83B93DB49C0A801E0,848538D83B93DA35C0A801E0,12/31/2014,21.5048,19.8235,13.6074,12.3628,16.9021,,21.668,20.4781,19.8235
054E17553BAA80D6C0A801E0,848538D83B93DA35C0A801E0,12/31/2014,36.8071,38.4798,26.4682,22.764,20.6345,,37.7735,37.0466,38.4798
485918843BC74CBBC0A801E1,FEDE65113B964B91C0A80118,12/31/2014,93.159,90.9843,57.2096,54.4164,33.6473,,101.2559,93.9687,90.9843
FC2D22E33B97E0FAC0A801E1,FBDE22E33B97DB83C0A801E1,12/31/2014,18.1643,15.4614,11.8675,9.8177,10.1069,,19.4042,17.4085,15.4614
A66B5B5F4280221CC0A80132,A6545B5F428020F8C0A80132,12/31/2014,10.4292,10.1803,8.0127,8.0649,,,10.3646,10.1541,10.1803
A1C50D12428A9B9AC0A80132,A6545B5F428020F8C0A80132,12/31/2014,13.3987,13.4759,10.5583,11.392,,,13.8517,13.7368,13.4759
E61E017A428B8D94C0A80134,A6545B5F428020F8C0A80132,12/31/2014,26.6212,23.9371,14.5374,12.398,,,27.2701,26.1378,23.9371
8EB6365142935BD0C0A80134,A6545B5F428020F8C0A80132,12/31/2014,18.5815,19.0572,12.8624,11.6148,,,18.6248,17.453,19.0572
838667FF42A04B69C0A80133,A6545B5F428020F8C0A80132,12/31/2014,3.6296,3.6661,3.7402,3.8158,,,3.6327,3.6388,3.6661
1008545F490530E7C0A80132,A6545B5F428020F8C0A80132,12/31/2014,27.7599,27.3404,22.8541,18.5486,,,28.506,28.6051,27.3404
4EB52C573B9E0E59C0A80119,1FF573633B9CF83EC0A80118,12/31/2014,30.8577,27.5638,16.6912,16.0087,15.2476,,31.6384,29.5886,27.5638
A34416844282DAE7C0A80133,A0BE16844282DA7CC0A80133,12/31/2014,42.6537,37.7794,19.3735,22.6434,,,41.3162,40.0347,37.7794
E9FC251E4283B53BC0A80132,DBD6251E4283B40EC0A80132,12/31/2014,13.686,12.8953,9.6538,8.3901,,,13.7599,13.3456,12.8953
27ED69B743E2693AC0A80132,DBD6251E4283B40EC0A80132,12/31/2014,20.3876,19.9315,15.5625,10.5387,,,21.1466,20.4972,19.9315
EFD939CA4283DDF9C0A80133,DBD6251E4283B40EC0A80132,12/31/2014,7.5508,7.4888,7.6434,7.8246,,,7.69,7.6861,7.4888
CBE31FEF4284C58CC0A80134,DBD6251E4283B40EC0A80132,12/31/2014,13.3883,12.7568,11.4497,7.8734,,,13.9559,13.3769,12.7568
8FF12BE94284FD48C0A80132,DBD6251E4283B40EC0A80132,12/31/2014,17.4304,15.8394,11.1474,10.2665,,,17.8772,17.9218,15.8394
FED83EF6429C97A4C0A80133,DBD6251E4283B40EC0A80132,12/31/2014,7.767,5.8918,4.0511,5.3349,,,7.5459,6.2637,5.8918
45533492437FA821C0A80132,DBD6251E4283B40EC0A80132,12/31/2014,22.5993,19.745,12.7907,8.6471,,,22.3634,20.7353,19.745
DF6E1F5E3BA2BB4CC0A80119,DF621F5E3BA2BA45C0A80119,12/31/2014,28.3404,27.0937,17.5802,14.7792,15.144,,28.32,27.3695,27.0937
147E367A3BA60FB6C0A801E1,DF621F5E3BA2BA45C0A80119,12/31/2014,26.7082,24.7803,18.1741,15.1956,15.1723,,26.9422,25.9115,24.7803
29F214A03BA7A065C0A801E0,DF621F5E3BA2BA45C0A80119,12/31/2014,24.8887,23.7474,15.7446,14.4784,16.2781,,24.6513,24.0111,23.7474
FCB770BB428FA99BC0A80132,424D059942869D1CC0A80132,12/31/2014,11.3883,9.5698,7.5216,5.5179,,,12.0305,10.7008,9.5698
073870BB428FAF55C0A80132,424D059942869D1CC0A80132,12/31/2014,24.1722,21.1403,14.2669,11.9075,,,24.733,23.5653,21.1403
3EE73AB93BA761D3C0A801E1,3ED53AB93BA76044C0A801E1,12/31/2014,5.299,7.0606,8.9547,9.774,11.0343,,5.5087,6.2797,7.0606
FB9C48513979C975C0A801E0,9B883AE73979B54AC0A801E0,12/31/2014,9.6399,12.8507,8.888,13.0489,13.541,,9.6887,10.9889,12.8507
B68334A53A450B07C0A801E0,9B883AE73979B54AC0A801E0,12/31/2014,11.2447,12.6602,10.6012,16.0682,14.2188,,11.5264,11.487,12.6602
16484A4E4B437624C0A80146,2B3032873BA7BA79C0A80118,12/31/2014,26.7787,27.0528,25.1116,35.1446,,,26.096,24.8204,27.0528
B1B355CE4D2D98ADC0A80146,2B3032873BA7BA79C0A80118,12/31/2014,9.1033,9.1948,9.3808,9.5703,10.0613,,9.111,9.1263,9.1948
FD6C31B64E27AC3FC0A80146,2B3032873BA7BA79C0A80118,12/31/2014,9.6609,9.758,9.9554,,,,9.6692,9.6853,9.758
EE9561A84E27CBBBC0A80146,2B3032873BA7BA79C0A80118,12/31/2014,9.6609,9.758,9.9554,,,,9.6692,9.6853,9.758
F60612004EB1FF5AC0A80146,2B3032873BA7BA79C0A80118,12/31/2014,11.5681,10.3922,9.5323,,,,11.4065,11.3808,10.3922
CDD8153D4EB2023DC0A80146,2B3032873BA7BA79C0A80118,12/31/2014,17.0049,14.0258,10.5045,,,,17.2877,15.5215,14.0258
CAD16E01514C7D8CC0A80146,2B3032873BA7BA79C0A80118,12/31/2014,9.8238,9.9225,,,,,9.8321,9.8486,9.9225
BC1B4936517637F5C0A80146,2B3032873BA7BA79C0A80118,12/31/2014,9.4197,9.5144,9.7068,9.9029,,,9.4277,9.4435,9.5144
4D514EEF5179EBB0C0A80146,2B3032873BA7BA79C0A80118,12/31/2014,9.4197,9.5144,9.7068,9.9029,,,9.4277,9.4435,9.5144
56355F7A51816E6AC0A80146,2B3032873BA7BA79C0A80118,12/31/2014,32.3192,29.8837,18.3412,14.6597,,,32.9596,30.848,29.8837
9F94435251826882C0A80146,2B3032873BA7BA79C0A80118,12/31/2014,32.5801,30.0718,18.112,14.607,,,33.2339,31.0224,30.0718
B7C86EDC51845648C0A80146,2B3032873BA7BA79C0A80118,12/31/2014,32.5801,30.0718,18.112,14.607,,,33.2339,31.0224,30.0718
5FDB13385187FD82C0A80146,2B3032873BA7BA79C0A80118,12/31/2014,32.3192,29.8837,18.3412,14.6597,,,32.9596,30.848,29.8837
18FC4AD05188272EC0A80146,2B3032873BA7BA79C0A80118,12/31/2014,19.7453,17.8155,14.2794,13.3052,,,20.1792,19.6808,17.8155
706958AC3C349296C0A80119,AFE202723BA8C481C0A80118,12/31/2014,5.5794,7.0487,14.0439,13.6634,10.6788,,5.5214,6.5858,7.0487
BDB05A993C7657CAC0A801E0,AFE202723BA8C481C0A80118,12/31/2014,21.6794,20.8389,17.3488,16.0923,12.8433,,22.1201,20.7756,20.8389
B1D00416451ED639C0A80134,AFE202723BA8C481C0A80118,12/31/2014,4.6466,5.5872,10.8765,10.9443,,,4.5786,5.3978,5.5872
A69270164C601905C0A80132,E9C912DD3BA8F0BCC0A801E1,12/31/2014,18.5576,15.3542,19.5636,,,,18.7374,17.6057,15.3542
B7CA71023BAB7108C0A80119,2EA01C5B3BAB709EC0A801E0,12/31/2014,139.2949,141.1218,63.3389,40.2378,19.1812,,140.9673,139.7663,141.1218
