FundKey,ManagerKey,AsOfDate,NAV,NAV_1,NAV_3,NAV_5,NAV_10,NAV_15,NAV_ME,NAV_QE,NAV_YE
A7FD3A70434491CDC0A80133,92891E1A426ECDECC0A80132,07/31/2015,13.3428,13.7779,11.83,9.669,,,13.5084,13.5084,12.6786
C60E3A7043449591C0A80133,92891E1A426ECDECC0A80132,07/31/2015,33.8588,33.9191,23.3051,16.6383,,,35.6966,35.6966,36.1268
DB692944426F0443C0A80132,6D332944426F0097C0A80132,07/31/2015,19.7927,19.5547,16.065,13.072,11.3295,,20.2073,20.2073,20.7108
7E772944426F3605C0A80132,6D332944426F0097C0A80132,07/31/2015,21.4655,19.9454,16.3811,13.9437,11.0827,,21.4969,21.4969,22.6881
AC326C7943C969C4C0A80133,6D332944426F0097C0A80132,07/31/2015,15.7651,15.1458,12.6327,13.6364,,,15.8921,15.8921,15.4495
C1451681464B0C66C0A80132,6D332944426F0097C0A80132,07/31/2015,9.3423,9.7986,8.5243,7.6902,,,9.3281,9.3281,9.691
86473027437B383BC0A80133,F2D40661426F6F0DC0A80133,07/31/2015,10.0099,10.2963,7.8463,7.3374,,,10.1494,10.1494,10.3941
C7E056EE42710C54C0A80132,C5E856EE42710A56C0A80132,07/31/2015,20.218,17.5842,11.7805,11.3094,11.1541,,20.9116,20.9116,18.1516
B62338DC42712F17C0A80133,B5C838DC42712ED9C0A80133,07/31/2015,36.8093,34.6533,24.0701,14.8041,11.077,,34.5077,34.5077,33.0702
C09418C73EE87D4CC0A80132,C07E18C73EE87CF8C0A80132,07/31/2015,12.1312,12.6903,8.9778,7.9678,11.2848,,12.4966,12.4966,13.4503
FECC55FC447478C0C0A80132,C07E18C73EE87CF8C0A80132,07/31/2015,21.5073,19.4775,10.2907,8.4889,,,22.3675,22.3675,22.0516
E75802F647A72DA3C0A80135,C07E18C73EE87CF8C0A80132,07/31/2015,9.3823,10.5354,9.2314,9.6052,,,9.9059,9.9059,10.4031
931D45804271992FC0A80134,93004580427198DAC0A80134,07/31/2015,17.0879,22.6547,19.2993,17.7578,10.8946,,17.77,17.77,19.7917
7E9F032A4069A0DAFFFFFFFF,BEBB08793B8F2321C0A801E0,07/31/2015,8.308,9.6391,10.1995,9.6995,9.4157,,8.3546,8.3546,9.4124
7FBE64A943DA533EC0A80133,BEBB08793B8F2321C0A801E0,07/31/2015,8.8718,9.6402,9.0413,9.5591,,,9.0425,9.0425,9.4591
723017B640895E6BFFFFFFFF,BEBB08793B8F2321C0A801E0,07/31/2015,9.0213,9.8348,9.1122,8.2728,9.4179,,9.2142,9.2142,9.7317
F93E147240911943C0A80133,BEBB08793B8F2321C0A801E0,07/31/2015,16.4463,17.409,12.6545,12.7174,10.9737,,16.8903,16.8903,17.7297
ED243B8440A23648C0A80132,BEBB08793B8F2321C0A801E0,07/31/2015,9.8448,9.8204,8.9155,7.8899,9.7142,,9.7597,9.7597,9.744
BECB08793B8F24C0C0A801E0,BEBB08793B8F2321C0A801E0,07/31/2015,30.6119,34.3503,20.8309,17.4004,11.3972,,31.4695,31.4695,35.0703
DFC02B874252D54BC0A80134,BEBB08793B8F2321C0A801E0,07/31/2015,15.1598,16.868,11.192,9.4613,10.234,,15.3815,15.3815,16.2237
E5980C9943691F38C0A80133,BEBB08793B8F2321C0A801E0,07/31/2015,8.1121,8.9439,8.8574,9.5366,,,8.2523,8.2523,8.6649
AD4700D93B8FC19FC0A801E1,AD3B00D93B8FC128C0A801E1,07/31/2015,14.6796,16.1613,15.9816,14.4794,18.2697,,15.301,15.301,15.2886
C8BD650D3C35F78BC0A80118,AD3B00D93B8FC128C0A801E1,07/31/2015,4.1667,5.5792,6.2566,6.4654,16.5544,,4.7395,4.7395,4.6873
2AE949A2420D1041C0A80132,AD3B00D93B8FC128C0A801E1,07/31/2015,5.8222,6.6287,6.1151,5.6643,8.7128,,6.2413,6.2413,6.2566
A1F350A14CB754D0C0A80134,AD3B00D93B8FC128C0A801E1,07/31/2015,6.1565,8.234,9.1665,,,,6.7816,6.7816,7.111
52465F895528205BC0A86FA6,AD3B00D93B8FC128C0A801E1,07/31/2015,10.0446,,,,,,9.9601,9.9601,
7D25345C42751430C0A80132,7CEB345C42751339C0A80132,07/31/2015,17.0951,16.568,12.1897,10.6923,10.7934,,17.2107,17.2107,16.7933
E2EA1D37469ACF58C0A80135,7CEB345C42751339C0A80132,07/31/2015,13.8283,11.9343,9.7138,8.4623,,,13.3778,13.3778,12.0918
C10C2E563C40AAF6C0A801E0,364E03D13B9017F7C0A801E1,07/31/2015,17.0405,14.2592,10.6905,9.1762,11.2431,,16.7766,16.7766,15.5857
C10E2E563C40AD27C0A801E0,364E03D13B9017F7C0A801E1,07/31/2015,24.6394,21.6588,17.1795,13.7308,12.0625,,24.5458,24.5458,23.7586
C0C732DC4D53205CC0A80135,364E03D13B9017F7C0A801E1,07/31/2015,15.2714,13.4066,10.2824,,,,14.8451,14.8451,13.9653
D1F532B051EAF5E9C0A80132,364E03D13B9017F7C0A801E1,07/31/2015,12.511,10.4725,,,,,12.316,12.316,11.2639
D20332B051EAF6AEC0A80132,364E03D13B9017F7C0A801E1,07/31/2015,13.1139,11.3786,,,,,13.0817,13.0817,12.7433
D47F142F4283D0E2C0A80134,8BA9008242768D51C0A80132,07/31/2015,15.5118,17.3203,14.4946,10.8201,11.7695,,15.9494,15.9494,16.1633
5EE004CF42E66FFCC0A80133,8BA9008242768D51C0A80132,07/31/2015,20.4645,16.9513,10.2049,8.5807,9.9537,,20.1295,20.1295,18.0657
63EC093A48CFFB96C0A80132,8BA9008242768D51C0A80132,07/31/2015,16.3902,15.4304,11.17,9.2328,,,15.9374,15.9374,16.1803
