X'000d273b42b32b2cc0a80132'
X'1d39469c3977176ec0a801e0'
X'49a313983a71ee2ac0a80118'
X'4fee49cb46424d80c0a80134'
X'593f6bf448ea657fc0a80135'
X'6bc754bf48fc3208c0a80132'
X'bad6521648d114c9c0a80134'
X'c1c7180e4938899cc0a80133'
X'c9fc02853e5fd594c0a80132'
X'd58b72c7530e4d48c0a86f99'
X'ef180978397720ddc0a801e1'
