X'000d273b42b32b2cc0a80132'
X'082d4e2939b31f93c0a801e0'
X'08314e2939b31fdec0a801e0'
X'0a403f9b40923f1ec0a80133'
X'120212cf43beb2afc0a80133'
X'1932434a45df43d6c0a80134'
X'2bdf32e73fd13b7ac0a80134'
X'2df6424f404f27b0c0a80133'
X'2f711eed45573cd5c0a80135'
X'55ad6a923f82be62c0a80132'
X'55c965f742a9e7d2c0a80132'
X'61d2167a39dcd825c0a80118'
X'63036a4d3e9af68cc0a80132'
X'6811726743e61a57c0a80132'
X'6ebe61cd3eebb10dc0a80132'
X'70dc46ee39ede6fac0a80119'
X'71c653e1402cbf43c0a80134'
X'776b1821419d2635c0a80133'
X'77a817ef45b8657ec0a80133'
X'7d1e1c984b9ae42dc0a80133'
X'8b33619640ae75abc0a80133'
X'8bed12484b820624c0a80133'
X'8d131a64406b0536ffffffff'
X'b3bb0faf3dce89ddc0a80135'
X'b7e87286460a747fc0a80132'
X'bc5562683e6fb174c0a80133'
X'c3f8344042c7711ec0a80132'
X'c4e44314438a8948c0a80133'
X'c72147b4400dc927c0a80132'
X'ce5b624039e354fdc0a80118'
X'cee911c845ddcd5fc0a80132'
X'd02932ef4947c026c0a80135'
X'd76240d03974e2e8c0a801e0'
X'eb7b2781499b446ac0a80134'
X'fd9553f63ed4afa6c0a80133'
